start_idx,end_idx,rA,rB,pred,true,correct
8,328,0.47024180109380753,0.4026858492897034,A,A,1
168,488,0.6828837456782051,0.14252046619230488,A,A,1
328,648,0.6381122294714263,0.18281756089941334,A,A,1
488,808,0.15147575850091116,0.06516660314141078,A,A,1
648,968,-0.16115115389430176,-0.04009945874115035,B,A,0
808,1128,-0.023618683347642527,0.3970340586392986,B,A,0
968,1288,0.3565051209036356,0.07809515846739438,A,A,1
1128,1448,0.6461760014520077,0.23718400173629187,A,A,1
1288,1608,0.7115090582272656,0.15849353118200388,A,A,1
1448,1768,0.2626389158825418,0.18554529899108582,A,A,1
1608,1928,0.6317590348560319,-0.006086001406968177,A,A,1
1768,2088,0.8456017236492034,0.39812433860993124,A,A,1
1928,2248,0.49196413082139573,-0.3989749297462948,A,A,1
2088,2408,0.6302155005542159,0.22253516017702774,A,A,1
2248,2568,0.5757525838985166,0.1444039729211469,A,A,1
2408,2728,0.5659682429151649,0.4368210813129547,A,A,1
2568,2888,0.20087876166797042,0.16025410994289252,A,A,1
2728,3048,0.6628788532302019,0.03329407885529404,A,A,1
2888,3208,0.6268433544698379,0.05454087793336617,A,A,1
3048,3368,0.5616288869303439,-0.47924535031333126,A,A,1
3208,3528,0.6058280125304967,-0.24180395247989805,A,A,1
3368,3688,0.48959600832463707,0.1612533206556931,A,A,1
3528,3848,0.2888949947295208,-0.11529846281269245,A,A,1
3688,4008,0.14365672596267876,-0.04239567878900983,A,A,1
3848,4168,0.13477379027306616,-0.023586015543728165,A,A,1
4008,4328,-0.02440998664231823,-0.22891888999543222,A,A,1
4168,4488,0.19935742652151017,-0.3291003515900165,A,A,1
4328,4648,0.33725866260916976,-0.19698648042616365,A,A,1
4488,4808,0.44521465263524374,-0.06974600831364966,A,A,1
4648,4968,0.7746513708117623,0.39993033900838953,A,A,1
4808,5128,0.721003455317452,0.2780765852047307,A,A,1
4968,5288,0.21406972912678357,0.2956351599070376,B,A,0
5128,5448,0.39114690334258,-0.17692933611718661,A,A,1
5288,5608,0.008489835878745015,-0.44535640471542903,A,A,1
5448,5768,0.23008673439477811,-0.029515421741154454,A,A,1
5608,5928,0.34757188655926385,0.2697817653043342,A,A,1
5768,6088,0.26797603384312285,0.07701051252873768,A,A,1
5928,6248,0.02388320792102007,0.15879632901412938,B,A,0
6088,6408,0.3065999758001794,0.2130219053685563,A,A,1
6248,6568,-0.038606971278027376,0.28689491495614994,B,A,0
6408,6728,0.23915807101081488,0.24004275230476296,B,A,0
6568,6888,0.352406979044801,0.13019244831387872,A,A,1
6728,7048,0.4653606219219494,-0.04183984451421505,A,A,1
6888,7208,0.5880995675464298,-0.24617301925660434,A,A,1
7048,7368,0.32222989326055834,-0.5589131548944933,A,A,1
7208,7528,0.6349836733908174,-0.10248834348035225,A,A,1
7368,7688,0.5894312138434789,-0.035092222909772555,A,A,1
7528,7848,0.3719626015603717,-0.34793651661528596,A,A,1
7688,8008,0.6416687086972649,-0.14072527358139247,A,A,1
7848,8168,0.7718295835780982,-0.17970221584021784,A,A,1
8008,8328,0.8714459984892572,-0.046244214168799855,A,A,1
8168,8488,0.669886816279247,-0.2859156914011106,A,A,1
8328,8648,0.3569503313339077,-0.15538835066846285,A,A,1
8488,8808,0.42735508783718307,-0.0025971261935605204,A,A,1
8648,8968,0.5396880880023913,0.26609574216630033,A,A,1
8808,9128,0.4465549939856864,-0.6267067913032109,A,A,1
8968,9288,0.4114925458571554,-0.6540761995152024,A,A,1
9128,9448,0.49206746066377305,-0.5371715770355484,A,A,1
9288,9608,0.19298382224475302,0.1257463801010664,A,A,1
9448,9768,0.45645950534002433,0.33277924600180525,A,A,1
9608,9928,0.6017186596099966,0.23696225439731508,A,A,1
9768,10088,0.11536186706669968,0.18353940217153755,B,A,0
9928,10248,0.5798321425583518,-0.09273662053650944,A,A,1
10088,10408,0.4518616878959978,-0.2618235779951147,A,A,1
10248,10568,-0.22001617086198205,-0.3644018663634566,A,A,1
10408,10728,0.2756232830504554,0.07711009661335531,A,A,1
10568,10888,0.33520818278540315,-0.07632618789664353,A,A,1
10728,11048,0.16767484008199843,-0.06894991480893148,A,A,1
10888,11208,0.41030456416628286,-0.20888858144454633,A,A,1
11048,11368,0.3884938937552162,-0.6061190211868425,A,A,1
11208,11528,0.3879883765691917,-0.2461170572724489,A,A,1
11368,11688,0.5606716428008999,0.0269430657126473,A,A,1
11528,11848,0.5786259263172038,-0.20110063474812326,A,A,1
11688,12008,0.5414441443290616,0.052007882487326206,A,A,1
11848,12168,0.19003015098221296,-0.06514294819391789,A,A,1
12008,12328,0.09337605928137636,0.22991905461572734,B,A,0
12168,12488,-0.009236973227192745,0.3737093079582418,B,A,0
12328,12648,0.19721236449279272,0.046698937871206714,A,A,1
12488,12808,0.10160838219632193,0.3251586244103303,B,A,0
12648,12968,0.2519366757493542,0.3955448091909301,B,A,0
12808,13128,0.11729601816840399,0.35286102871462943,B,A,0
12968,13288,-0.007533077815084774,0.039435475815691554,B,A,0
13128,13448,0.3210516831389728,-0.46572446043068855,A,A,1
13288,13608,0.6775410028166481,-0.41596037622429227,A,A,1
13448,13768,0.635354706516972,-0.3564797527418119,A,A,1
13608,13928,0.28133802417387627,0.20727368381690195,A,A,1
13768,14088,0.2948973319862575,0.09259528537736429,A,A,1
13928,14248,0.37277319151056854,-0.06289015628808832,A,A,1
14088,14408,0.6053427162328137,-0.35512606237854233,A,A,1
14248,14568,0.6232902466494968,-0.30604335845145536,A,A,1
14408,14728,0.32352612414742443,-0.38493242255429133,A,A,1
14568,14888,0.2036232514204687,-0.40908724540774544,A,A,1
14728,15048,0.4172061264387539,0.08275631492886222,A,A,1
14888,15208,0.42165362024828207,-0.10003367406081572,A,A,1
15048,15368,0.006063238899577402,-0.09322587533350155,A,A,1
15208,15528,0.34924261472089063,-0.38085440853463737,A,A,1
15368,15688,0.062250414215458544,0.37326895817331657,B,A,0
15528,15848,0.1645424535138617,-0.06929953848417449,A,A,1
15688,16008,0.46612842672859867,-0.26803411971490554,A,A,1
15848,16168,0.6999089481735156,-0.4153897663594222,A,A,1
16008,16328,0.653513725962093,-0.20351361572891777,A,A,1
16168,16488,0.2700843398788804,-0.30222082426660546,A,A,1
16328,16648,0.3054350368154537,-0.37905064798394217,A,A,1
16488,16808,0.025867334686167757,-0.45553233071000865,A,A,1
16648,16968,0.6545061050770327,0.065338439703485,A,A,1
16808,17128,0.4216765607868935,-0.22293820203991782,A,A,1
16968,17288,0.6125419544196132,-0.36262362544016075,A,A,1
17128,17448,0.5279164082767095,0.09264843218304616,A,A,1
17288,17608,0.45563759196509646,-0.11454233135339689,A,A,1
17448,17768,0.6372764439811448,-0.023970188145716616,A,A,1
17608,17928,0.1646175898610965,0.1101554217994934,A,A,1
17768,18088,0.0194874471694856,0.35989132649369476,B,A,0
17928,18248,0.05978408772743683,0.2163544816796622,B,A,0
18088,18408,0.32033414762414836,-0.06044041247468274,A,A,1
18248,18568,0.19062572478906778,-0.038605309436634976,A,A,1
18408,18728,0.18592127866319855,0.02859880645302349,A,A,1
18568,18888,0.1277294568331857,0.07989806585189092,A,A,1
18728,19048,0.18327565761912418,0.12512813606641218,A,A,1
18888,19208,0.6749988873448685,0.47641109851445046,A,A,1
19048,19368,0.11791871115744444,0.07683695298137419,A,A,1
19208,19528,0.5141939581781372,0.3910286343228712,A,A,1
19368,19688,0.7341894237476125,0.18725882161045418,A,A,1
19528,19848,0.8052265209678291,-0.1277920003665425,A,A,1
19688,20008,0.6873719101678513,0.09392308994287499,A,A,1
19848,20168,0.44748720933109976,0.19667615461066343,A,A,1
20008,20328,0.10059747391970102,0.3288038528610975,B,A,0
20168,20488,0.10284926825504292,-0.10123295645584819,A,A,1
20328,20648,0.5339401992508624,-0.1449816982863605,A,A,1
20488,20808,0.6311630818672525,-0.33326494024936837,A,A,1
20648,20968,0.6777172864830552,-0.14999209983181802,A,A,1
20808,21128,0.38839793825388363,-0.1363503999936955,A,A,1
20968,21288,0.47048603979149173,-0.1282084644205095,A,A,1
21128,21448,0.6086874743578216,-0.062467383548017584,A,A,1
21288,21608,0.2255595233774697,0.010034540741819746,A,A,1
21448,21768,0.2838055250948794,-0.15784262656762393,A,A,1
21608,21928,0.2696578515790616,0.04084725188823454,A,A,1
