start_idx,end_idx,rA,rB,pred,true,correct
8,328,0.6353630172629385,-0.3896523232020706,A,B,0
168,488,0.45763872197752364,0.03600768827716756,A,B,0
328,648,0.7598167358548672,0.5491008992186402,A,B,0
488,808,0.45052587764166757,-0.14815439841868133,A,B,0
648,968,0.7473167269755732,0.259395953015552,A,B,0
808,1128,0.325045838209636,-0.2287834298693555,A,B,0
968,1288,0.21552193785688034,0.2703427736997879,B,B,1
1128,1448,0.38232606311142253,0.2948254499422735,A,B,0
1288,1608,0.5740112358113946,0.13914223230629952,A,B,0
1448,1768,0.041435619426792705,-0.12349237113838812,A,B,0
1608,1928,0.528516408312327,0.07152229494141608,A,B,0
1768,2088,0.770861172110823,0.2969986911706691,A,B,0
1928,2248,0.6175448262310907,-0.4529513239025364,A,B,0
2088,2408,0.6508662917637456,0.45595855024292997,A,B,0
2248,2568,0.5834239175780652,0.5028501433369489,A,B,0
2408,2728,0.46623765766948094,0.6273935059547205,B,B,1
2568,2888,0.20835418698897668,0.43834071304320776,B,B,1
2728,3048,0.40051307238734707,0.19152377567294485,A,B,0
2888,3208,0.5854975062879089,-0.1752444294521539,A,B,0
3048,3368,0.7322721283413077,-0.49376424767148225,A,B,0
3208,3528,0.694533271574351,-0.22490623870806264,A,B,0
3368,3688,0.2795847649566366,0.003664128809085704,A,B,0
3528,3848,0.08547849796361882,0.2822020453664641,B,B,1
3688,4008,0.0551334727665389,-0.04550731735955646,A,B,0
3848,4168,-0.13612318243095178,0.11089217334655899,B,B,1
4008,4328,-0.241271791432244,0.22764381309536144,B,B,1
4168,4488,0.5066004665541873,-0.39042398035887105,A,B,0
4328,4648,0.6711739931266739,-0.2418525227329453,A,B,0
4488,4808,0.453278694905947,-0.03795263899232142,A,B,0
4648,4968,0.42449297599259,0.03757238687390127,A,B,0
4808,5128,0.3881706766799817,0.3343305948478036,A,B,0
4968,5288,0.47736573029319634,-0.007460617602676805,A,B,0
5128,5448,0.6966178283930973,-0.19164495308609406,A,B,0
5288,5608,0.669665394339586,0.3739911607320184,A,B,0
5448,5768,0.3661243123317098,0.035134401754349336,A,B,0
5608,5928,0.5546438855180225,0.10613896253678504,A,B,0
5768,6088,0.5936866114554976,-0.13912975745112835,A,B,0
5928,6248,0.39240532972192016,-0.45555408014982834,A,B,0
6088,6408,0.3561881040842929,-0.1386240442577031,A,B,0
6248,6568,0.48720741610462565,-0.022538658775317487,A,B,0
6408,6728,0.5099998459295348,0.05653446158918566,A,B,0
6568,6888,0.3980540577432036,0.1290946615502637,A,B,0
6728,7048,0.14587867807425378,0.011013234567886833,A,B,0
6888,7208,0.19640484024226879,-0.20313246477592387,A,B,0
7048,7368,0.5838340812172467,-0.08868787766636417,A,B,0
7208,7528,0.8028897012648702,0.5699959074873672,A,B,0
7368,7688,0.7225911451704851,0.33001105196312663,A,B,0
7528,7848,0.4018311061098189,-0.02331718639044334,A,B,0
7688,8008,-0.005692691224870259,0.030352531006861787,B,B,1
7848,8168,0.4368926721474265,-0.12933861904983918,A,B,0
8008,8328,0.7510175799538698,0.1881472598658837,A,B,0
8168,8488,0.4828202073735205,-0.03199985922135771,A,B,0
8328,8648,0.4373440426501629,0.174401841272528,A,B,0
8488,8808,0.5712055455643902,-0.17900915044969912,A,B,0
8648,8968,0.5013677096548974,-0.4300233583228263,A,B,0
8808,9128,0.4996461748516166,-0.40097360468449317,A,B,0
8968,9288,0.4101469520857068,-0.23000872452588517,A,B,0
9128,9448,0.5194774453367911,-0.4910233764555381,A,B,0
9288,9608,0.622747386442358,-0.33907347478789013,A,B,0
9448,9768,0.5865531399408969,-0.16570839800161252,A,B,0
9608,9928,0.4068335433729471,-0.3911689529083562,A,B,0
9768,10088,0.22477357014404606,-0.428226742736262,A,B,0
9928,10248,0.6607869029254128,-0.2938436847389918,A,B,0
10088,10408,0.6613932180641263,-0.18258118615858374,A,B,0
10248,10568,0.08734354302079997,0.18832336297298005,B,B,1
10408,10728,0.6392751862455766,0.1275375188706865,A,B,0
10568,10888,0.5418301368513738,-0.04747500115093316,A,B,0
10728,11048,0.2308450628806907,0.11756934704557008,A,B,0
10888,11208,0.6563919447895206,0.020156750589330485,A,B,0
11048,11368,0.48679709484342965,-0.21598631582337918,A,B,0
11208,11528,0.21732275415760505,-0.0656896978420802,A,B,0
11368,11688,0.4905472341435729,-0.0783605094767816,A,B,0
11528,11848,0.625317431675803,-0.17209696196477614,A,B,0
11688,12008,0.6385893512645471,0.22155988761036213,A,B,0
11848,12168,-0.27912854705862294,0.09484284516515311,B,B,1
12008,12328,-0.2212886917089806,-0.2489670403685542,A,B,0
12168,12488,-0.309565970339497,0.04059912465821347,B,B,1
12328,12648,0.07956778815550505,0.20668993909610245,B,B,1
12488,12808,0.04406769135158705,0.23610145901346508,B,B,1
12648,12968,-0.07961639200116087,-0.0393744465538655,B,B,1
12808,13128,0.27043718326417066,-0.10544520060675677,A,B,0
12968,13288,0.44974973197251705,-0.2950088157846049,A,B,0
13128,13448,0.2396710478088257,-0.5474711204132454,A,B,0
13288,13608,0.6313062061941765,-0.5761626036336145,A,B,0
13448,13768,0.7480656795256952,-0.11665125547110293,A,B,0
13608,13928,0.6847955850393972,0.25750269168390283,A,B,0
13768,14088,0.5566321431691141,-0.2964861697123072,A,B,0
13928,14248,0.48063792301627484,-0.4996371945861759,A,B,0
14088,14408,0.46845147696106365,-0.4426251584780065,A,B,0
14248,14568,0.6941836559677362,-0.08974490513952901,A,B,0
14408,14728,0.4888064408423899,0.3088583070532976,A,B,0
14568,14888,-0.10419053683749517,0.29942055264818873,B,B,1
14728,15048,0.15633857265015014,-0.07693781105067574,A,B,0
14888,15208,0.3527281218644636,-0.09114030205552243,A,B,0
15048,15368,0.25285829996684295,-0.4567338978733679,A,B,0
15208,15528,0.026278024221062884,-0.3083607352997766,A,B,0
15368,15688,0.07668236482688995,-0.20003119768735558,A,B,0
15528,15848,0.41431500732077786,-0.31921895136028255,A,B,0
15688,16008,0.41116152997127775,-0.08398634273712388,A,B,0
15848,16168,0.5607736372863719,-0.2913150479607861,A,B,0
16008,16328,0.5677491322345255,-0.30113892983918616,A,B,0
16168,16488,0.16025861376884057,-0.03344099624558059,A,B,0
16328,16648,0.6966377626801558,0.5986959128071118,A,B,0
16488,16808,0.7297756531319377,-0.017761794275160163,A,B,0
16648,16968,0.45307478953612085,-0.5072007259576524,A,B,0
16808,17128,0.6859798377618532,-0.5621150916905456,A,B,0
16968,17288,0.6116975859329955,-0.3757784995508601,A,B,0
17128,17448,0.5565809505510901,-0.16307830648712932,A,B,0
17288,17608,0.5786436773930148,-0.11055929874601984,A,B,0
17448,17768,0.37541498219094704,-0.2474899511855248,A,B,0
17608,17928,-0.024872976437370093,-0.0006848563008280004,B,B,1
17768,18088,0.12743441177242004,0.12402010700884854,A,B,0
17928,18248,0.2478940856239476,-0.17418353753158478,A,B,0
18088,18408,0.12117117115009964,0.056026456476734154,A,B,0
18248,18568,0.15920837899650966,-0.0537281399405885,A,B,0
18408,18728,0.1632278341367223,0.02005823413390927,A,B,0
18568,18888,0.2214052043779786,0.19977619313221637,A,B,0
18728,19048,0.2837421765769356,0.26546804990887596,A,B,0
18888,19208,0.7626209727981598,0.5819260372774208,A,B,0
19048,19368,0.5375711745854344,0.0064794680764534455,A,B,0
19208,19528,0.4878428329832796,-0.027231009137434994,A,B,0
19368,19688,0.5464136250590046,-0.4985949430099083,A,B,0
19528,19848,0.6862761383783651,-0.5299371278823617,A,B,0
19688,20008,0.47268168692994506,-0.31832884547728796,A,B,0
19848,20168,0.027983876573505127,-0.1286121255332102,A,B,0
20008,20328,0.4369464941279541,-0.42180452261911455,A,B,0
20168,20488,0.6751657500815504,-0.14124046086777012,A,B,0
20328,20648,0.48319124973289423,-0.2357810871962823,A,B,0
20488,20808,0.38689029399876895,-0.23550467429910718,A,B,0
20648,20968,0.07897513549764942,-0.24333693767795328,A,B,0
20808,21128,0.537825052308471,0.04360553462822543,A,B,0
20968,21288,0.5382490258900502,0.004076838637854765,A,B,0
21128,21448,0.288719174786446,0.4098813940818447,B,B,1
21288,21608,0.10762395974511464,-0.005728988192751737,A,B,0
21448,21768,0.17728883879967133,-0.14533647670899605,A,B,0
21608,21928,0.04793068895363292,0.17109605943972558,B,B,1
21768,22088,0.1025860765145439,-0.023439771293739378,A,B,0
21928,22248,0.297643047245511,-0.210791339623443,A,B,0
22088,22408,0.23801112579230782,-0.1436791652815757,A,B,0
22248,22568,0.1668138551784826,-0.028507080918119387,A,B,0
22408,22728,-0.05714502542447629,-0.1250745873631962,A,B,0
22568,22888,-0.06275872406400525,0.060760907074938156,B,B,1
22728,23048,-0.10761238148002343,-0.07117138713941301,B,B,1
22888,23208,0.1098633700815303,-0.10704336939920155,A,B,0
23048,23368,0.26686957160812164,0.2118959788371644,A,B,0
23208,23528,0.20299731875184812,-0.2505619497899361,A,B,0
23368,23688,0.3031231147020971,-0.07222781735440363,A,B,0
23528,23848,0.08972067109409314,0.21176896948314478,B,B,1
23688,24008,0.03362188919806148,0.049606225307180465,B,B,1
23848,24168,-0.011770256505588718,-0.11131181416384021,A,B,0
24008,24328,-0.02901766645453324,-0.1309373173844722,A,B,0
24168,24488,-0.06608084635046792,-0.06894518105373904,A,B,0
24328,24648,0.5121400964769851,-0.031405017101490997,A,B,0
24488,24808,0.6151803645916892,0.2932846625777502,A,B,0
24648,24968,0.3020094675885866,0.440408035088743,B,B,1
24808,25128,0.2596809582667294,-0.08810220357691725,A,B,0
24968,25288,0.8576149944503172,0.6867959540004027,A,B,0
25128,25448,0.8142597302833668,0.17653969612549925,A,B,0
25288,25608,0.594585484438499,-0.33484045807715934,A,B,0
25448,25768,0.3269913251669555,-0.055742852529591595,A,B,0
25608,25928,0.4650690417198814,-0.22489967153666923,A,B,0
25768,26088,0.6715486346961086,-0.2559745956447929,A,B,0
25928,26248,0.6680218342006883,0.14556087105005466,A,B,0
26088,26408,0.7885877531502719,0.4248033515023256,A,B,0
26248,26568,0.7248382111672019,0.4888784918584544,A,B,0
26408,26728,0.10683355724944965,-0.10232300050233605,A,B,0
26568,26888,0.43557146532834,0.5943392170760498,B,B,1
26728,27048,0.4555171614941495,0.2030994544193478,A,B,0
26888,27208,0.4125595797540967,-0.05537498119525153,A,B,0
27048,27368,-0.29404770495766785,-0.5571759011347707,A,B,0
27208,27528,0.3834523888738335,-0.21494561622968208,A,B,0
27368,27688,0.8448142991957605,-0.042185368970451984,A,B,0
27528,27848,0.5600075730731774,-0.3080315979228128,A,B,0
27688,28008,0.26038569782915033,-0.2245574830608018,A,B,0
27848,28168,0.30735797057719094,-0.4242177121418512,A,B,0
28008,28328,0.5333757914088842,-0.5416261618474754,A,B,0
28168,28488,0.5733840365039,-0.12964643397133566,A,B,0
28328,28648,0.3964142083131853,-0.10690433410944723,A,B,0
28488,28808,0.7111167152885097,-0.2658469425041222,A,B,0
28648,28968,0.6372352717690519,-0.5187867529744467,A,B,0
28808,29128,0.13672494348391334,-0.17554728218088297,A,B,0
28968,29288,0.2747947361103273,-0.12274383692236403,A,B,0
29128,29448,0.5783421759691714,0.2100660318578921,A,B,0
29288,29608,0.029938905031906726,-0.1338112107613813,A,B,0
29448,29768,0.10680315381207316,-0.22788779999820952,A,B,0
29608,29928,0.5417401974683093,-0.25947377809817873,A,B,0
29768,30088,0.32222776525013225,-0.0715897821736082,A,B,0
29928,30248,0.26425813459112596,0.05631939460191069,A,B,0
30088,30408,0.5356469676520915,-0.302194466049672,A,B,0
30248,30568,0.6448145177568716,-0.18159692442754086,A,B,0
30408,30728,-0.307504474057424,0.01848162434222406,B,B,1
30568,30888,-0.14527648233623452,0.12187755405232424,B,B,1
30728,31048,0.6786131664900801,-0.06381504076601922,A,B,0
30888,31208,0.6466794024501317,-0.30560315842610764,A,B,0
31048,31368,0.6489547949027343,-0.05655207748516456,A,B,0
31208,31528,0.43118043706933473,-0.21235640491749855,A,B,0
31368,31688,0.6478094226734409,0.4160688191358745,A,B,0
31528,31848,0.7065654037302859,0.6261907647802814,A,B,0
31688,32008,0.5051337552528521,0.19870580953928643,A,B,0
31848,32168,0.6683841067003137,0.03990085672214529,A,B,0
32008,32328,0.5401256788177334,-0.22508720730465562,A,B,0
32168,32488,0.09249201332440307,-0.09667864794797175,A,B,0
32328,32648,0.42414650482923366,-0.017825460855667642,A,B,0
32488,32808,0.6134952689782985,-0.29758100003127547,A,B,0
32648,32968,0.6859915675037694,-0.22620274674623642,A,B,0
32808,33128,0.6388183113060638,-0.21368937249386044,A,B,0
32968,33288,0.7511202158622196,-0.15185317642409613,A,B,0
33128,33448,0.7580671833056437,0.3143338307583457,A,B,0
33288,33608,0.26509211573922703,0.07899773644927102,A,B,0
33448,33768,0.5910691453379849,-0.38061941491116913,A,B,0
33608,33928,0.7433568938309211,-0.18270135514495084,A,B,0
33768,34088,0.6039330606133998,0.029019663438451634,A,B,0
33928,34248,0.5155428113160848,-0.14239921541065348,A,B,0
34088,34408,0.49459595493534386,-0.20560060540532257,A,B,0
34248,34568,0.5286821050573401,-0.051441685302469974,A,B,0
34408,34728,0.6548477785280097,0.16600490878130253,A,B,0
34568,34888,0.3852902321325107,0.12592325605129007,A,B,0
34728,35048,-0.302558651003668,0.35711244850282525,B,B,1
34888,35208,0.38720930673500004,-0.048665980591774516,A,B,0
35048,35368,0.46694315968089106,-0.10594734880548695,A,B,0
35208,35528,0.5823115563621267,-0.20062903111327882,A,B,0
35368,35688,0.5954238522720936,-0.5171962388123931,A,B,0
35528,35848,0.47023099550927966,-0.4634686685333782,A,B,0
35688,36008,0.615636448924228,-0.5894438574409516,A,B,0
35848,36168,0.6843683700990036,-0.700732790061749,A,B,0
36008,36328,0.6227113953489285,-0.06534851116676334,A,B,0
36168,36488,-0.25613445235910864,-0.17596371792916785,B,B,1
36328,36648,0.327026963566417,-0.15005742556021032,A,B,0
36488,36808,0.7486396583288097,-0.6186472142706375,A,B,0
36648,36968,0.616644181069041,-0.11274230986832888,A,B,0
36808,37128,-0.03193011294428803,-0.45516593182931736,A,B,0
36968,37288,-0.052027970715022805,-0.14734264196491376,A,B,0
37128,37448,0.4858206892982489,0.3827266407738613,A,B,0
37288,37608,0.5557074450627666,0.03584649004945911,A,B,0
37448,37768,0.6374338764907532,0.30549720811483666,A,B,0
37608,37928,0.278276744092004,-0.16518349215491715,A,B,0
37768,38088,0.2603538099061018,-0.3232266725896549,A,B,0
37928,38248,0.34774894969760445,-0.2016983357468933,A,B,0
38088,38408,-0.08323775677447971,0.23847434258007685,B,B,1
38248,38568,0.5275435437830464,-0.3955389647968338,A,B,0
38408,38728,0.5965210917168094,-0.6529567988623668,A,B,0
38568,38888,0.37933274502727604,-0.5701978716236635,A,B,0
38728,39048,0.6803678240207054,-0.38180574227509084,A,B,0
38888,39208,0.6359754417803081,-0.45917293334248815,A,B,0
39048,39368,0.6592768927190015,-0.20370194802287606,A,B,0
39208,39528,0.5940487726577852,0.18507804030814934,A,B,0
39368,39688,0.2534833662772887,0.23707273401665116,A,B,0
39528,39848,0.7856183216715584,-0.04907577404195745,A,B,0
39688,40008,0.6872035875395739,-0.3593682376732106,A,B,0
39848,40168,0.40696879290193366,-0.42909914182755554,A,B,0
40008,40328,0.6655492407202267,0.19562210360978496,A,B,0
40168,40488,0.4723304581809836,0.2531603265062168,A,B,0
40328,40648,0.3916451351405617,-0.024999578999866018,A,B,0
40488,40808,0.49632191337122844,0.45529449801137084,A,B,0
40648,40968,0.22708715598568655,-0.048133969684219166,A,B,0
40808,41128,0.6959734696648944,-0.28759208003576653,A,B,0
40968,41288,0.7485480224513467,-0.31665933028973636,A,B,0
41128,41448,0.593465027255787,-0.403264441459807,A,B,0
41288,41608,0.6306117850176559,-0.11960166586121321,A,B,0
41448,41768,0.7480850986152466,0.21472580210582784,A,B,0
41608,41928,0.5836153546483571,0.09885664135295857,A,B,0
41768,42088,0.7072865100196573,0.1857099879190845,A,B,0
41928,42248,0.5518445827297721,-0.2839952043104144,A,B,0
42088,42408,0.6658063051020545,-0.21582580505277085,A,B,0
42248,42568,0.4316072675620576,-0.18568520230584376,A,B,0
42408,42728,0.5321738170426707,0.02659604841085287,A,B,0
42568,42888,0.7666548588510452,0.048835219935958414,A,B,0
42728,43048,0.7346228654379713,-0.18210037882048224,A,B,0
42888,43208,0.7093422170819194,-0.032194875784779385,A,B,0
43048,43368,0.6461909357370659,-0.1566247276967743,A,B,0
