start_idx,end_idx,rA,rB,pred,true,correct
8,328,0.6196327379914202,0.17206407133436968,A,B,0
168,488,-0.3131350184599806,0.013223286083369042,B,B,1
328,648,0.06049348736786569,0.6046296805690704,B,B,1
488,808,-0.035500146334007374,0.2693096495614257,B,B,1
648,968,0.7513195062742475,0.16167730832865934,A,B,0
808,1128,0.523985656862216,-0.12550081301872687,A,B,0
968,1288,0.14671535849627032,0.2450429966606935,B,B,1
1128,1448,0.5402362269089442,0.5479840801042438,B,B,1
1288,1608,0.7504220711389191,0.14359044857802092,A,B,0
1448,1768,0.22335224983596227,-0.0471332630940341,A,B,0
1608,1928,0.49002295577124794,-0.26236025950169156,A,B,0
1768,2088,0.7883841243704462,0.36511416404369257,A,B,0
1928,2248,0.6555931424934698,-0.4427848267383288,A,B,0
2088,2408,0.6999563455504114,-0.1058003771192327,A,B,0
2248,2568,0.43735642132902774,0.01764612033985924,A,B,0
2408,2728,0.5907397686997518,0.6511909899595997,B,B,1
2568,2888,0.6112296042168416,0.20345759027821358,A,B,0
2728,3048,0.742772176487153,-0.05917412515524022,A,B,0
2888,3208,0.7205586561563558,-0.22148463009768898,A,B,0
3048,3368,0.5611891936064661,-0.4747874890669011,A,B,0
3208,3528,0.6250452030745416,-0.46543149323489735,A,B,0
3368,3688,0.5041216375443895,-0.32930652790970716,A,B,0
3528,3848,0.25009223513616025,0.06342768882104273,A,B,0
3688,4008,0.28349134616006944,-0.061434423846347265,A,B,0
3848,4168,0.19890939794174953,-0.008950798475441423,A,B,0
4008,4328,0.015011617707794623,0.13733282151731047,B,B,1
4168,4488,0.4832467857014624,-0.3713764317742491,A,B,0
4328,4648,0.48235100645165113,-0.251158739852286,A,B,0
4488,4808,0.2678173465427582,0.2987080662783192,B,B,1
4648,4968,0.2567122617122394,0.08893822524347253,A,B,0
4808,5128,0.3487661537009681,0.2858925134012981,A,B,0
4968,5288,0.5773380517498321,0.34299620005323966,A,B,0
5128,5448,0.2631132981194763,-0.22059704078490538,A,B,0
5288,5608,0.4949774038301437,0.0649924607843956,A,B,0
5448,5768,0.3259303859665224,-0.13296624582718647,A,B,0
5608,5928,0.5533670887135741,0.16990023150770392,A,B,0
5768,6088,0.6187784360626296,0.16041569769678665,A,B,0
5928,6248,0.35759200940096303,0.07998464942304795,A,B,0
6088,6408,0.4548850324272704,-0.08129955109023627,A,B,0
6248,6568,0.5256083128828546,-0.05465071783057627,A,B,0
