epoch,train_loss,val_loss,train_acc,val_acc,lr
1,0.692400,0.691859,0.525434,0.530878,0.00006015
2,0.692337,0.690746,0.525279,0.530878,0.00012015
3,0.690027,0.693182,0.530707,0.529794,0.00018015
4,0.684223,0.679345,0.563741,0.560130,0.00024015
5,0.667225,0.686129,0.591191,0.555796,0.00030000
6,0.636455,0.754211,0.639423,0.564464,0.00029993
7,0.573470,0.707781,0.698666,0.605634,0.00029970
8,0.518411,0.679847,0.745968,0.616468,0.00029934
9,0.461305,0.717700,0.783344,0.631636,0.00029882
10,0.397458,0.751588,0.818393,0.650054,0.00029816
11,0.336775,0.773605,0.851582,0.667389,0.00029735
12,0.274081,0.846928,0.879963,0.663055,0.00029640
13,0.224541,0.994336,0.911290,0.691224,0.00029530
14,0.185393,1.260661,0.929280,0.678223,0.00029406
15,0.159598,1.103728,0.938431,0.698808,0.00029269
16,0.135874,1.657206,0.952854,0.697725,0.00029117
17,0.137742,1.630086,0.954404,0.694475,0.00028951
18,0.130726,1.618967,0.960608,0.693391,0.00028772
19,0.108748,2.120081,0.968828,0.700975,0.00028579
20,0.113808,2.129430,0.969603,0.712893,0.00028373
21,0.090588,1.859998,0.974100,0.718310,0.00028154
22,0.080909,2.263817,0.977047,0.738895,0.00027922
23,0.067992,2.462675,0.982320,0.732394,0.00027678
24,0.092564,2.347278,0.977823,0.721560,0.00027422
25,0.075197,2.794349,0.978753,0.721560,0.00027153
26,0.088395,2.373744,0.976737,0.726977,0.00026873
27,0.080943,2.509740,0.979063,0.729144,0.00026582
28,0.058492,2.501305,0.986973,0.722644,0.00026280
29,0.054315,2.680042,0.984957,0.722644,0.00025967
30,0.068774,2.894382,0.983406,0.721560,0.00025643
31,0.065962,2.698652,0.982630,0.735645,0.00025310
32,0.068755,2.885762,0.982940,0.728061,0.00024967
33,0.050847,3.578965,0.986818,0.718310,0.00024615
34,0.054399,3.102416,0.988368,0.725894,0.00024253
