epoch,train_loss,val_loss,train_acc,val_acc,lr
1,0.675116,0.659805,0.567153,0.619718,0.00006015
2,0.663006,0.656625,0.617401,0.619718,0.00012015
3,0.661242,0.649584,0.616625,0.620802,0.00018015
4,0.652729,0.656671,0.625775,0.617551,0.00024015
5,0.644537,0.646876,0.631359,0.616468,0.00030000
6,0.626990,0.629901,0.640819,0.634886,0.00029993
7,0.600351,0.637242,0.664702,0.671723,0.00029970
8,0.571009,0.633155,0.697736,0.661972,0.00029934
9,0.540108,0.611893,0.718672,0.674973,0.00029882
10,0.505536,0.607023,0.736507,0.681473,0.00029816
11,0.468662,0.674954,0.770627,0.678223,0.00029735
12,0.436425,0.624369,0.800093,0.691224,0.00029640
13,0.393851,0.686594,0.816067,0.696641,0.00029530
14,0.337297,0.702368,0.854373,0.710726,0.00029406
15,0.294112,0.786209,0.874069,0.690141,0.00029269
16,0.248027,0.875888,0.899969,0.690141,0.00029117
17,0.202772,0.991858,0.919200,0.703142,0.00028951
18,0.189069,1.063297,0.926954,0.728061,0.00028772
19,0.166336,1.161261,0.938586,0.730228,0.00028579
20,0.153512,1.252513,0.942928,0.705309,0.00028373
21,0.137530,1.692069,0.953629,0.711809,0.00028154
22,0.112828,1.484682,0.962624,0.715060,0.00027922
23,0.103649,2.261494,0.964330,0.683640,0.00027678
24,0.096960,1.934340,0.967122,0.733478,0.00027422
25,0.093939,2.211934,0.972084,0.752979,0.00027153
26,0.099647,2.145306,0.972860,0.735645,0.00026873
27,0.093135,2.293758,0.975806,0.723727,0.00026582
28,0.099047,2.194309,0.974876,0.711809,0.00026280
29,0.082951,2.073871,0.975186,0.730228,0.00025967
30,0.080306,2.277949,0.980769,0.733478,0.00025643
31,0.073541,2.272419,0.977978,0.733478,0.00025310
32,0.061960,2.886969,0.983251,0.728061,0.00024967
33,0.082260,2.506539,0.980149,0.726977,0.00024615
34,0.065760,2.474605,0.983871,0.735645,0.00024253
35,0.057454,2.552920,0.983716,0.741062,0.00023884
36,0.068209,2.782751,0.982630,0.717226,0.00023506
37,0.052499,2.803463,0.988834,0.739978,0.00023121
38,0.055224,2.841330,0.986973,0.730228,0.00022728
39,0.053914,3.172921,0.988058,0.724810,0.00022329
40,0.050494,3.078202,0.986663,0.736728,0.00021923
