epoch,train_loss,val_loss,train_acc,val_acc,lr
1,0.659856,0.646163,0.646092,0.651138,0.00006015
2,0.623398,0.579595,0.664392,0.672806,0.00012015
3,0.555253,0.529051,0.705645,0.709642,0.00018015
4,0.515774,0.568972,0.727512,0.697725,0.00024015
5,0.486343,0.513748,0.755118,0.729144,0.00030000
6,0.458545,0.460783,0.774659,0.759480,0.00029993
7,0.425806,0.513575,0.797457,0.731311,0.00029970
8,0.401300,0.469902,0.813120,0.755146,0.00029934
9,0.370956,0.566126,0.825993,0.738895,0.00029882
10,0.333781,0.525387,0.845533,0.751896,0.00029816
11,0.314096,0.597114,0.861663,0.730228,0.00029735
12,0.283379,0.520041,0.877016,0.791983,0.00029640
13,0.257449,0.657954,0.888648,0.734561,0.00029530
14,0.232033,0.735720,0.901520,0.764897,0.00029406
15,0.231990,0.662306,0.906793,0.780065,0.00029269
16,0.181315,0.639515,0.929280,0.786566,0.00029117
17,0.176092,0.667171,0.937500,0.803900,0.00028951
18,0.162464,0.756473,0.942928,0.781148,0.00028772
19,0.148149,0.868429,0.947426,0.784399,0.00028579
20,0.143234,1.059131,0.951303,0.794150,0.00028373
21,0.119074,1.433776,0.962004,0.774648,0.00028154
22,0.116978,1.181192,0.964950,0.795233,0.00027922
23,0.101588,1.240689,0.967277,0.798483,0.00027678
24,0.095126,1.488244,0.970223,0.793066,0.00027422
25,0.101058,1.217896,0.973325,0.809317,0.00027153
26,0.077663,1.349725,0.978908,0.786566,0.00026873
27,0.080118,1.435828,0.978598,0.795233,0.00026582
28,0.066430,1.405720,0.980614,0.804984,0.00026280
29,0.081594,1.638283,0.980614,0.812568,0.00025967
30,0.060652,1.756235,0.984646,0.825569,0.00025643
31,0.060433,2.020108,0.984026,0.798483,0.00025310
32,0.075325,2.251813,0.981700,0.782232,0.00024967
33,0.053204,2.074577,0.987283,0.806067,0.00024615
34,0.068012,1.634131,0.984801,0.816901,0.00024253
35,0.051350,1.676004,0.986818,0.799567,0.00023884
36,0.050141,1.707038,0.988834,0.817985,0.00023506
