start_idx,end_idx,rA,rB,pred,true,correct
8,328,0.3743668634019074,0.15921745123241823,A,B,0
168,488,-0.22389118593526938,-0.6577428830475683,A,B,0
328,648,0.698344443594027,0.029428112971475424,A,B,0
488,808,0.7664544384717494,0.12753560530148741,A,B,0
648,968,0.6972198746696394,0.2318647892612628,A,B,0
808,1128,0.6496727103694895,-0.280900666677004,A,B,0
968,1288,0.6331233230372736,-0.2816995721693475,A,B,0
1128,1448,0.38217480107368906,-0.0990451797694452,A,B,0
1288,1608,0.3557581538640363,0.0005811837823538952,A,B,0
1448,1768,0.20064605150069154,-0.009124548764017623,A,B,0
1608,1928,0.057341708226923194,-0.09673996907243178,A,B,0
1768,2088,-0.018147125693598824,0.024863061603565783,B,B,1
1928,2248,0.12975004673981552,0.10847066866954004,A,B,0
2088,2408,0.3874840131684175,-0.020986147698619406,A,B,0
2248,2568,0.06845315647445725,0.11728561737289606,B,B,1
2408,2728,0.6262373957091336,0.5006289892339576,A,B,0
2568,2888,0.6013007553795067,0.07143270447111968,A,B,0
2728,3048,0.2636763235316284,-0.03834125462017221,A,B,0
2888,3208,0.24387789402656898,-0.014920182277383984,A,B,0
3048,3368,0.250453049082115,-0.14838275930923558,A,B,0
3208,3528,0.37108247436004616,0.054615736066270425,A,B,0
3368,3688,0.40410944040195873,0.1319917831946642,A,B,0
3528,3848,0.40395596860820304,0.21806184601911574,A,B,0
3688,4008,0.6639879784761465,0.18031518736491964,A,B,0
3848,4168,0.7377945168560812,-0.3350905561658483,A,B,0
4008,4328,0.30505139474014337,-0.3896268338492632,A,B,0
4168,4488,0.12377548925358443,-0.2960230145748483,A,B,0
4328,4648,0.2566191244262081,-0.32085930637044974,A,B,0
4488,4808,0.38652606993975447,0.0069903244019556094,A,B,0
4648,4968,0.3557591289929285,0.08119643474656135,A,B,0
4808,5128,-0.017624893276222804,0.26240859995335386,B,B,1
4968,5288,-0.0033319202867550207,0.0770894392866802,B,B,1
5128,5448,0.09943012896804705,0.11291203997039356,B,B,1
5288,5608,0.01898402956026364,0.14064607138585872,B,B,1
5448,5768,-0.029837213205513028,0.03778485675614417,B,B,1
5608,5928,0.02827292408881756,0.08415305702908595,B,B,1
5768,6088,-0.06976524494505043,0.14077181834515745,B,B,1
5928,6248,0.11141646024129133,0.1278697896339529,B,B,1
6088,6408,0.05370175243997518,0.29101130500245,B,B,1
6248,6568,-0.10563087071669051,-0.19865820798351,A,B,0
6408,6728,0.07071552215997903,-0.12687635065437075,A,B,0
6568,6888,0.20560545193919164,0.17803518629806359,A,B,0
6728,7048,0.6650712613526414,0.21464105707834344,A,B,0
6888,7208,0.4923704755122656,-0.2700023568042649,A,B,0
7048,7368,0.755956222307909,0.09434690477408939,A,B,0
7208,7528,0.6003594818026126,0.06416414578217973,A,B,0
7368,7688,0.5568030313138527,-0.15011449002257035,A,B,0
7528,7848,0.21697393283221297,0.02413081218847245,A,B,0
