start_idx,end_idx,rA,rB,pred,true,correct
8,328,-0.038969916667941376,0.15728317531661276,B,A,0
168,488,0.4850745783595455,-0.3639218340527883,A,A,1
328,648,0.6383366654664099,-0.34989745967001296,A,A,1
488,808,0.6261632972195966,-0.4821694517047843,A,A,1
648,968,0.30375852117556296,-0.08853860720499226,A,A,1
808,1128,0.515087919831325,0.07551233593990479,A,A,1
968,1288,0.5294733280809231,-0.1405324632045741,A,A,1
1128,1448,0.1710355440872271,-0.26791500087010883,A,A,1
1288,1608,0.20770625941654383,0.17734853259006042,A,A,1
1448,1768,0.08696195560367358,-0.4199301395117683,A,A,1
1608,1928,0.12225623137076526,-0.29431017868889586,A,A,1
1768,2088,0.05120798212965726,0.2600148183887506,B,A,0
1928,2248,-0.04090530538273676,0.0018709953542560113,B,A,0
2088,2408,-0.03199910660889781,0.1452610596974854,B,A,0
2248,2568,0.5258045003555026,0.13228952881468678,A,A,1
2408,2728,0.4704344919358977,-0.0646484965928771,A,A,1
2568,2888,0.170291457909347,0.03119978352149718,A,A,1
2728,3048,0.3320602633510404,-0.415055369431561,A,A,1
2888,3208,0.43412542056831155,-0.34169395264491176,A,A,1
3048,3368,0.4766950805311615,-0.23872490454351192,A,A,1
3208,3528,0.32199446606293336,-0.21875445418015468,A,A,1
3368,3688,0.023180695900151958,0.17640629850336342,B,A,0
3528,3848,0.48886244787986977,0.29953809129702874,A,A,1
3688,4008,-0.09462417444055227,0.15597534993656356,B,A,0
3848,4168,-0.18676848200719035,0.034371612344310805,B,A,0
4008,4328,0.4351296510165915,0.11811491536733743,A,A,1
4168,4488,0.6304202570421507,0.2439007112915637,A,A,1
4328,4648,0.5275335341394345,0.24982442547586345,A,A,1
4488,4808,0.5457547808475575,0.32961860558151285,A,A,1
4648,4968,0.31970832302728297,0.11899278109119296,A,A,1
4808,5128,0.34773736129164906,-0.3352571052773625,A,A,1
4968,5288,0.5699448103570222,-0.4056978459233986,A,A,1
5128,5448,0.38240207654461367,-0.03968250436326148,A,A,1
5288,5608,0.2496365351464507,0.054751146622339875,A,A,1
5448,5768,0.6083454527358733,-0.25526512984943517,A,A,1
5608,5928,0.5459721769570718,-0.3046709226267423,A,A,1
5768,6088,0.5776738934837073,-0.3897403294364719,A,A,1
5928,6248,0.3832713131812154,-0.3919938336149018,A,A,1
6088,6408,0.3163112359023795,-0.04673620131915862,A,A,1
6248,6568,0.23551484762249167,-0.01359084757634202,A,A,1
6408,6728,-0.11692857969517614,0.08699916239945997,B,A,0
6568,6888,0.05733154947936373,0.10208495126119084,B,A,0
6728,7048,0.24583229179091523,0.36587073087733485,B,A,0
6888,7208,0.00012374528941277126,0.10137792282734266,B,A,0
7048,7368,0.24003397077860295,0.0759728515749712,A,A,1
7208,7528,0.3691296796341309,0.08491706777846884,A,A,1
7368,7688,0.4739859403866654,-0.16945844613963199,A,A,1
7528,7848,0.6015702451503072,-0.20344517033044313,A,A,1
7688,8008,0.7561714074919309,-0.2965739053473104,A,A,1
7848,8168,0.668880136202435,-0.12449989338109317,A,A,1
8008,8328,0.5683478601827288,-0.25082492497565,A,A,1
8168,8488,0.487227074519521,-0.05827716064186921,A,A,1
8328,8648,0.5785269285846913,0.11132158382017565,A,A,1
8488,8808,0.44948076468867265,0.10129946398011572,A,A,1
8648,8968,0.3531307030049158,-0.02075885154225878,A,A,1
8808,9128,0.3824481631813675,0.21715549038401818,A,A,1
8968,9288,0.4700729363294227,0.21260687764838443,A,A,1
9128,9448,-0.04158345369158571,-0.1230022735196424,A,A,1
9288,9608,0.10958858814753367,0.11909889436036196,B,A,0
9448,9768,0.02361803811022731,0.2591877231519264,B,A,0
9608,9928,0.2763095181557467,0.08563930829700603,A,A,1
9768,10088,0.5633825142243887,-0.1878441573955926,A,A,1
9928,10248,0.607741160923569,-0.16876424958102404,A,A,1
10088,10408,0.5757165640819712,-0.28020644033903797,A,A,1
10248,10568,0.6141801886811123,-0.12839289201326873,A,A,1
10408,10728,0.470986149780441,-0.04088211715631352,A,A,1
10568,10888,-0.16722556846670156,0.15448639130516012,B,A,0
10728,11048,-0.11178628608956591,0.05884773031172335,B,A,0
10888,11208,0.21149088282568648,-0.23348365015774286,A,A,1
11048,11368,0.5404890833849387,-0.1615506488183446,A,A,1
11208,11528,0.5673389451239627,-0.023446347762106804,A,A,1
11368,11688,0.5733224106222383,-0.20790582593555423,A,A,1
11528,11848,0.21304604314110603,-0.11242284720074985,A,A,1
11688,12008,0.008110321860534741,-0.14711255105099172,A,A,1
11848,12168,-0.026855686774482156,-0.2813766704273307,A,A,1
12008,12328,0.023150896448613605,-0.14975923271140223,A,A,1
12168,12488,-0.03717574820706112,0.07509275964461658,B,A,0
12328,12648,0.31518222763068215,-0.20048857438017925,A,A,1
12488,12808,0.5635124653621775,-0.35378773440074346,A,A,1
12648,12968,0.306192450752683,-0.4104462875105114,A,A,1
12808,13128,0.573060644641747,-0.49006216804709163,A,A,1
12968,13288,0.48169744062550895,-0.6255993112084947,A,A,1
13128,13448,0.5544492430102305,-0.3624317674616086,A,A,1
13288,13608,0.404783829804001,-0.3346510612144435,A,A,1
13448,13768,0.36917468249847546,-0.016618669966608327,A,A,1
13608,13928,0.4125794716544717,-0.05613205085194848,A,A,1
13768,14088,0.25139801757530633,0.03666930792467943,A,A,1
13928,14248,0.3295224716209326,0.3230285440357067,A,A,1
14088,14408,0.14465821457832992,0.060936543445794654,A,A,1
14248,14568,0.4338318214011356,-0.446870283256091,A,A,1
14408,14728,0.6554237955853701,-0.22588358623133745,A,A,1
14568,14888,0.47659086488432373,0.12366802635584238,A,A,1
14728,15048,0.29595303597728045,0.000846327818940099,A,A,1
14888,15208,0.14252960528167077,-0.15243570375481652,A,A,1
