start_idx,end_idx,rA,rB,pred,true,correct
8,328,0.6162345665903066,-0.10190830175968137,A,A,1
168,488,0.6472770887820529,-0.1412289177769129,A,A,1
328,648,0.7485833431258245,-0.2921727964170217,A,A,1
488,808,0.8559557251555269,-0.15760371834928016,A,A,1
648,968,0.7110553687931529,-0.04115513018804652,A,A,1
808,1128,0.697889936164056,-0.25605976999061747,A,A,1
968,1288,0.6252443527650978,-0.18495486471711634,A,A,1
1128,1448,0.5552983713739659,-0.22183217352307,A,A,1
1288,1608,0.5853979145659378,-0.10926011027600135,A,A,1
1448,1768,0.5702796137242739,-0.14438519635004665,A,A,1
1608,1928,0.37937320151054343,-0.2379090036749287,A,A,1
1768,2088,0.1384762145772847,0.04847106919614295,A,A,1
1928,2248,0.17750653228705454,0.12069645331600025,A,A,1
2088,2408,0.5735844752085825,0.16641959492790181,A,A,1
2248,2568,0.7367852757208937,0.2881488682489937,A,A,1
2408,2728,0.6108280864953525,0.03772379392191403,A,A,1
2568,2888,0.5078510160428023,-0.32430348219512584,A,A,1
2728,3048,0.4637706011593951,-0.3880019222321774,A,A,1
2888,3208,0.2169505610834989,-0.052408586118173374,A,A,1
3048,3368,-0.17575845516113492,-0.011463414085785113,B,A,0
3208,3528,-0.371614018403883,-0.15856514140147604,B,A,0
3368,3688,0.4497541000344516,0.282332643467162,A,A,1
3528,3848,0.46153218360794623,0.363913972105924,A,A,1
3688,4008,0.6512112564295136,0.36801334857068857,A,A,1
3848,4168,0.4951124634664324,0.1446393577201359,A,A,1
4008,4328,0.07976936891725166,0.022564680576453437,A,A,1
4168,4488,0.07986111895517574,-0.2593043039627323,A,A,1
4328,4648,0.17041751999585433,-0.3074176901973392,A,A,1
4488,4808,0.30642855423505744,-0.16870594042049425,A,A,1
4648,4968,0.3824961197420551,-0.054222353362420796,A,A,1
4808,5128,0.2154127009250973,0.10226475747559144,A,A,1
4968,5288,0.31246410803972735,0.07653516659617667,A,A,1
5128,5448,-0.14226293333807505,0.10361656497733998,B,A,0
5288,5608,-0.10512501441851387,0.04042802413357464,B,A,0
5448,5768,0.2763198713527695,-0.07849198529929721,A,A,1
5608,5928,0.12760504445388868,-0.06799528291606499,A,A,1
5768,6088,-0.04802949284517227,-0.08025503570256627,A,A,1
5928,6248,0.1261452377493964,0.19793035244802143,B,A,0
6088,6408,0.22719858204828733,0.1147222494596659,A,A,1
6248,6568,0.31017721982895174,0.16609322202499768,A,A,1
6408,6728,0.01896845424969479,0.15313673023561925,B,A,0
6568,6888,0.42630672219838145,0.1226449688717338,A,A,1
6728,7048,0.6923547295022418,0.06036560005374933,A,A,1
6888,7208,0.25982254650183034,0.17157934801488972,A,A,1
7048,7368,0.530843380659823,0.13333704421689124,A,A,1
7208,7528,0.5180437980707595,0.13540608927817271,A,A,1
7368,7688,0.2576525296088906,0.06068899839611596,A,A,1
7528,7848,0.40362747856071696,0.1928932810265411,A,A,1
7688,8008,0.43337198423893614,0.6348328748337084,B,A,0
7848,8168,-0.29873244510818153,0.06336640738810377,B,A,0
8008,8328,0.6898863309370753,-0.05205452803945203,A,A,1
8168,8488,0.6645793284455017,0.4165380172775487,A,A,1
8328,8648,0.46995589845909125,0.03516671838192629,A,A,1
8488,8808,0.5361345880233962,-0.10536308127660783,A,A,1
8648,8968,0.6468494265610909,-0.3335470500187024,A,A,1
8808,9128,0.6225095269141564,-0.5546749819482213,A,A,1
8968,9288,0.5084486848965735,-0.3465140777933463,A,A,1
9128,9448,0.3991072993889732,-0.41479208722726274,A,A,1
9288,9608,0.020132612015825377,-0.2494728311388219,A,A,1
9448,9768,0.03918920701509831,-0.1248207177167899,A,A,1
9608,9928,0.0670045071883338,-0.021316727706183473,A,A,1
9768,10088,-0.09790322796751716,0.09240922382257549,B,A,0
9928,10248,0.5191679218938097,-0.1362492451601223,A,A,1
10088,10408,0.47010654679045,-0.20851224604836946,A,A,1
10248,10568,0.1171468962704046,-0.15896653752474763,A,A,1
10408,10728,0.6849002993240271,-0.4320038051240159,A,A,1
10568,10888,0.6542770823576687,-0.4609034830762851,A,A,1
10728,11048,0.5169722306374294,-0.03831326226257381,A,A,1
10888,11208,0.42703213363660125,-0.11457212952907593,A,A,1
11048,11368,0.6656671153489124,-0.10498212734863764,A,A,1
11208,11528,0.03947651092963299,0.412309786829719,B,A,0
11368,11688,0.1629904210069502,0.3021451855218845,B,A,0
11528,11848,0.5543822910418629,-0.2512133027265797,A,A,1
11688,12008,0.6920862838910663,-0.12249275119801717,A,A,1
11848,12168,0.4285415806608102,-0.16850974086721213,A,A,1
12008,12328,0.2515207399947583,-0.1166459150004737,A,A,1
12168,12488,0.10253948480607473,-0.24629503817660553,A,A,1
12328,12648,-0.0035596613608965114,-0.18989489453581954,A,A,1
12488,12808,0.16200411237160525,-0.1387889582888429,A,A,1
12648,12968,0.00014687239338144814,-0.08404073359496102,A,A,1
12808,13128,0.1301751996337875,0.007538736365606016,A,A,1
12968,13288,0.15993637722754325,-0.02386336261939792,A,A,1
13128,13448,0.5193728356363383,-0.15715441128883906,A,A,1
13288,13608,0.6356206631646466,-0.18111661401361379,A,A,1
13448,13768,0.2935785234628158,-0.2597069628022011,A,A,1
13608,13928,0.016236599018558423,-0.10089503320174853,A,A,1
13768,14088,-0.06559370935522389,0.18906773632590593,B,A,0
13928,14248,0.41142710444602276,0.004344085075565338,A,A,1
14088,14408,0.4369598682762928,-0.03610629256362541,A,A,1
14248,14568,0.524786362378642,-0.1081180380987306,A,A,1
14408,14728,0.08023566110601267,-0.23553210765228214,A,A,1
14568,14888,0.5210544623845936,0.2621757714389127,A,A,1
14728,15048,0.5362242082494441,-0.09232689082783845,A,A,1
14888,15208,0.6715173010951881,-0.020036754240560017,A,A,1
15048,15368,0.4609973165456718,0.02895803376505598,A,A,1
15208,15528,0.6985270584872268,0.033300996685420844,A,A,1
15368,15688,0.5887950550289371,-0.04898582593200899,A,A,1
15528,15848,0.36477971592199976,0.0005288426959257433,A,A,1
15688,16008,0.2813995428159604,0.04582785751537422,A,A,1
15848,16168,0.3357672729255154,0.029613516352140653,A,A,1
16008,16328,0.14353179361807947,0.0012675017093532821,A,A,1
16168,16488,0.4447891072834301,-0.07766226708365384,A,A,1
16328,16648,0.3846743643034295,0.23615485631105318,A,A,1
16488,16808,0.39974765110908095,0.3012740612929805,A,A,1
16648,16968,0.5852309652421018,-0.00376374638054928,A,A,1
16808,17128,0.4693706682433687,-0.19169666566831567,A,A,1
16968,17288,-0.1685181546644487,-0.176712967582032,A,A,1
17128,17448,-0.22068794379749176,0.07251147913832809,B,A,0
17288,17608,-0.013804826157993751,-0.2781844915208719,A,A,1
17448,17768,0.12378133134643007,-0.38772793834253444,A,A,1
17608,17928,0.7483846529814404,-0.09146013363909695,A,A,1
17768,18088,0.5702119248437314,-0.15600826335384058,A,A,1
17928,18248,0.40594642283138066,-0.15686581741760253,A,A,1
18088,18408,0.3180598179985646,-0.2504371593683393,A,A,1
18248,18568,0.620141424372213,-0.27908301665704177,A,A,1
18408,18728,0.636669326047717,-0.01731604436889406,A,A,1
18568,18888,0.7342092628529654,0.016283965209480486,A,A,1
18728,19048,0.5498465881002694,-0.1021836441806737,A,A,1
18888,19208,0.08749917741497398,-0.032679493249216686,A,A,1
19048,19368,0.2852153197925224,0.1102696726804583,A,A,1
19208,19528,0.6658032784695811,-0.42104472452668934,A,A,1
19368,19688,0.8414891854649856,-0.44948805281211973,A,A,1
19528,19848,0.45559316061859834,0.12233153819146655,A,A,1
19688,20008,0.2035237699215763,0.11459923422680188,A,A,1
19848,20168,0.43469543790784904,-0.47336850735033037,A,A,1
20008,20328,0.37881340005764175,-0.5116798057138013,A,A,1
20168,20488,0.5288962962937201,-0.12771377970226497,A,A,1
20328,20648,0.5144335557554593,0.089649935614884,A,A,1
20488,20808,-0.03852718186200988,0.3597359661790015,B,A,0
20648,20968,0.11680367150397762,0.3382109711137861,B,A,0
20808,21128,0.351004372418555,0.02433515796506445,A,A,1
20968,21288,0.511275386766947,0.044444101270222705,A,A,1
21128,21448,0.4032081635325765,-0.05214353539582116,A,A,1
21288,21608,0.23988985337073673,-0.046986854565462546,A,A,1
21448,21768,0.3759609260674411,-0.23225352793947607,A,A,1
21608,21928,0.43902611657704405,-0.3085927960599353,A,A,1
21768,22088,0.3818729080025011,-0.46009295745472745,A,A,1
21928,22248,0.24992362224391315,-0.10662141883271352,A,A,1
22088,22408,0.2879773554673352,0.18091589503161334,A,A,1
22248,22568,0.3922609337743752,0.1663190992905849,A,A,1
22408,22728,0.20065448311392156,0.1303036305656365,A,A,1
22568,22888,0.42447254943090845,0.18964103629465986,A,A,1
22728,23048,0.5305605041200419,0.4548820976934734,A,A,1
22888,23208,0.4574030573015876,-0.4747907773945705,A,A,1
23048,23368,0.6739434891039827,-0.1258844797648216,A,A,1
23208,23528,0.3990826206344529,0.628891930677351,B,A,0
23368,23688,0.4900836189445603,0.15259065296133367,A,A,1
23528,23848,0.5638075401182769,-0.04047859865934537,A,A,1
23688,24008,0.49029476711029396,-0.2940608245704059,A,A,1
23848,24168,0.6361952544168179,-0.4075302841105554,A,A,1
24008,24328,0.4899517469589465,-0.4720539201773817,A,A,1
24168,24488,-0.2594402039057744,-0.3615642731340814,A,A,1
24328,24648,0.348608230434918,0.19717607888618235,A,A,1
24488,24808,0.44587639661786665,0.12479666670592832,A,A,1
24648,24968,0.5874019162094012,0.5084441262899224,A,A,1
24808,25128,0.6549692418238944,0.47747777566458033,A,A,1
24968,25288,0.4548358119751786,0.14144735414333873,A,A,1
25128,25448,0.15522507272483305,0.00645181691368333,A,A,1
25288,25608,-0.01590620693047592,-0.16418338619369702,A,A,1
25448,25768,0.004633569832135415,-0.171522874360417,A,A,1
25608,25928,0.15846572159925024,-0.24185785202001442,A,A,1
25768,26088,0.2916756876020454,-0.25237779761010337,A,A,1
25928,26248,0.05379309436037696,-0.24860155803767084,A,A,1
26088,26408,0.26491977782389386,-0.20516172857163603,A,A,1
26248,26568,0.3078225595547689,-0.04516540322683887,A,A,1
26408,26728,0.6062142777018575,-0.45602715245118663,A,A,1
26568,26888,0.7200064807153213,-0.3650887842958647,A,A,1
26728,27048,0.6217938680847624,-0.11077314391899715,A,A,1
26888,27208,0.7182755197458927,0.2947984655333057,A,A,1
27048,27368,0.7718083009152743,0.4288958936981609,A,A,1
27208,27528,0.17308837413978012,-0.47393555444778135,A,A,1
27368,27688,0.16164277420842263,-0.3596413295449397,A,A,1
27528,27848,0.6198312221624953,0.32169627845794124,A,A,1
27688,28008,0.4357356461913,0.41079917559630114,A,A,1
27848,28168,0.3811730775579768,-0.34809234671449496,A,A,1
28008,28328,0.2279646393787739,-0.09739437196781275,A,A,1
28168,28488,0.4133274948949314,-0.015805605637068888,A,A,1
28328,28648,0.7540700482435871,0.23129975120075047,A,A,1
28488,28808,0.7179023586702408,-0.12288564585124348,A,A,1
28648,28968,0.17110016949624174,-0.15300556502029478,A,A,1
28808,29128,0.3897921443870941,-0.06808377572228685,A,A,1
28968,29288,0.6302065955153615,-0.23840256381923727,A,A,1
29128,29448,0.1935640872797091,0.004626534577469347,A,A,1
29288,29608,-0.12618747492218468,-0.0022115462913019825,B,A,0
29448,29768,0.5164116917682661,-0.44466812067514544,A,A,1
29608,29928,0.4518348455203553,-0.10413254380907502,A,A,1
29768,30088,0.2605082183464247,-0.23667951984868607,A,A,1
29928,30248,0.4746479977356984,0.14987223798235078,A,A,1
30088,30408,0.7923756959135996,0.000843391529869188,A,A,1
30248,30568,0.7139332662215518,-0.12770172102063085,A,A,1
30408,30728,0.664911871196409,0.2996005433492881,A,A,1
30568,30888,0.5539942899177208,0.11867400519542343,A,A,1
30728,31048,0.6336083039695705,-0.4819583063014173,A,A,1
30888,31208,0.6937891553604063,-0.3060634516575676,A,A,1
31048,31368,0.5304781664734148,0.4173083784628867,A,A,1
31208,31528,0.5828830628146495,-0.10711391313645492,A,A,1
31368,31688,0.7724293739395385,0.016887219420072132,A,A,1
31528,31848,0.358835480795817,-0.3213226043799004,A,A,1
31688,32008,0.03135847914038546,-0.1325418835101174,A,A,1
31848,32168,0.48000270877044954,0.09766400540837636,A,A,1
32008,32328,0.35403811447934225,-0.12644131835068015,A,A,1
32168,32488,0.27928621144464044,-0.36981300980504994,A,A,1
32328,32648,0.49110972361512734,-0.2624947289453902,A,A,1
32488,32808,0.6205230151965858,-0.251026566568,A,A,1
32648,32968,0.6449474547271341,-0.30967098121410913,A,A,1
32808,33128,0.5914687334403568,-0.313079103242424,A,A,1
32968,33288,0.6321124565421052,-0.08235236456765439,A,A,1
33128,33448,0.6357429730538215,-0.019455970216217675,A,A,1
33288,33608,0.4782636041262783,-0.2521977378584114,A,A,1
33448,33768,0.43674927299042077,0.08185458335747924,A,A,1
33608,33928,0.644698117908128,0.1996619656063378,A,A,1
33768,34088,0.21893477118483332,0.14915881623095084,A,A,1
33928,34248,0.1831103440415475,0.014033936287232183,A,A,1
34088,34408,0.5174589232916512,-0.5496258467321175,A,A,1
34248,34568,0.4643795854426204,-0.6197619096429664,A,A,1
34408,34728,0.6218496218623913,-0.16020041760257075,A,A,1
34568,34888,0.6051428132215916,-0.098092928092777,A,A,1
34728,35048,0.6080933213757931,-0.12192353536675522,A,A,1
34888,35208,0.27891440808660944,-0.007023951297769313,A,A,1
35048,35368,0.26700718332670165,-0.1224250811268883,A,A,1
35208,35528,0.467324487069446,-0.3184490611242302,A,A,1
35368,35688,0.41928143091139614,-0.14591924573556989,A,A,1
35528,35848,0.24064335665294762,-0.0010172561306421282,A,A,1
35688,36008,0.1434083806911362,0.4532512082382212,B,A,0
35848,36168,0.5213305330332689,0.07790467457041322,A,A,1
36008,36328,0.6084525815533226,0.041562703349057734,A,A,1
36168,36488,0.29576289650056903,0.16541240119827247,A,A,1
36328,36648,0.5625026428106124,0.2692288396113945,A,A,1
36488,36808,0.3060168382919895,0.41336652192099055,B,A,0
36648,36968,0.5483122777576879,-0.02718387069051992,A,A,1
36808,37128,0.14903089435357367,0.43589127564073604,B,A,0
36968,37288,-0.05222526941474111,-0.10225743373587218,A,A,1
37128,37448,0.03511902243333468,-0.40422665693806653,A,A,1
37288,37608,0.3605939458954039,-0.13148007668835815,A,A,1
37448,37768,0.5481169175431906,-0.3129902118475779,A,A,1
37608,37928,0.41889249189706435,0.018907988831195648,A,A,1
37768,38088,0.10202085976882028,-0.0015399094626235245,A,A,1
37928,38248,0.13672728988365693,-0.050050495790975306,A,A,1
38088,38408,0.0854830180093863,-0.003302722215315076,A,A,1
38248,38568,-0.121854092827877,0.5383238655698899,B,A,0
38408,38728,0.18418894206072142,0.6047358842817968,B,A,0
38568,38888,0.6653798721685532,0.22590489365030691,A,A,1
38728,39048,0.47599990918280305,-0.5031091649592331,A,A,1
38888,39208,0.7498475086591073,0.6539744787820954,A,A,1
39048,39368,0.44831015477304254,0.0889210378383897,A,A,1
39208,39528,0.371923974880405,-0.15054510237670643,A,A,1
39368,39688,0.5197802671564555,-0.41623012886493943,A,A,1
39528,39848,0.5261236044611476,-0.11383414204327096,A,A,1
39688,40008,0.7416873494694678,0.4039327084385079,A,A,1
39848,40168,0.7379107676444604,-0.07054261515370544,A,A,1
40008,40328,0.5958035980716054,-0.23826036575861398,A,A,1
40168,40488,0.1605832204731549,-0.3738965091043588,A,A,1
40328,40648,0.6824506084993702,0.695115283423042,B,A,0
40488,40808,0.7221660734536253,-0.16220774489839718,A,A,1
40648,40968,0.7436446776695433,-0.5736215000372421,A,A,1
40808,41128,0.7586231406455185,-0.42016418646175724,A,A,1
40968,41288,0.5845743614601915,0.12938900995917715,A,A,1
41128,41448,0.5738091196129665,0.284980627712389,A,A,1
41288,41608,0.5453798791337872,0.17944774528178523,A,A,1
41448,41768,0.679770578098016,0.24229515240104305,A,A,1
41608,41928,0.36301443842397585,0.0774207694319176,A,A,1
41768,42088,0.6388027041484209,-0.13720785506432678,A,A,1
41928,42248,0.4492458163937291,0.03215264352221611,A,A,1
42088,42408,0.20388215937641269,-0.11533531949229672,A,A,1
42248,42568,0.4310863872066983,-0.02524059828062792,A,A,1
42408,42728,0.5866718253848168,-0.3188008690697951,A,A,1
42568,42888,0.6044068988544343,-0.0848173752165687,A,A,1
42728,43048,0.213151961867359,-0.09963700216676481,A,A,1
42888,43208,0.42354752346090596,-0.2237553575664695,A,A,1
43048,43368,0.7912578303559319,0.36878871558183013,A,A,1
43208,43528,0.6307572571092549,0.03780138118407698,A,A,1
43368,43688,0.6576708131025216,0.10689554886519723,A,A,1
43528,43848,0.5889498778296327,0.1115936646293655,A,A,1
43688,44008,0.5510465759826865,0.4473003209891894,A,A,1
43848,44168,0.7018409519911726,0.34068726582277775,A,A,1
44008,44328,0.5143800817649944,-0.16476696596310275,A,A,1
44168,44488,0.17797691653702113,-0.2284378277756441,A,A,1
44328,44648,0.08576455059862649,-0.09097675181850899,A,A,1
44488,44808,0.6375162186233979,-0.6457946326550132,A,A,1
44648,44968,0.6761513978752285,-0.43086893925077696,A,A,1
44808,45128,0.542445109372169,-0.30206946780062466,A,A,1
44968,45288,0.6601606192276165,-0.3057084284478583,A,A,1
45128,45448,-0.052705032017684415,0.029930529033783248,B,A,0
45288,45608,-0.05462844819927342,0.09051988536319588,B,A,0
45448,45768,0.4174574463052839,-0.23644354603702436,A,A,1
45608,45928,0.6309656401429676,-0.2319068468712313,A,A,1
45768,46088,0.8100326176210556,0.23543740944594077,A,A,1
45928,46248,0.673518055591744,0.36520336384583973,A,A,1
46088,46408,0.46216239017595734,-0.027123677392200726,A,A,1
46248,46568,0.48528919710153523,-0.18828609612100303,A,A,1
46408,46728,0.1913057524398401,-0.07708438875049045,A,A,1
46568,46888,0.08287919032399416,0.14309220112462503,B,A,0
46728,47048,0.05815923552295435,0.09498742478044964,B,A,0
46888,47208,0.1002436193608916,0.13226255979259144,B,A,0
47048,47368,0.12227435690253476,0.13882049984028821,B,A,0
47208,47528,0.353913238425882,-0.1698831843458988,A,A,1
47368,47688,0.2920326456726388,0.053558187036535525,A,A,1
47528,47848,0.307998843767457,0.15325137503769884,A,A,1
47688,48008,0.3954643024443151,-0.2723997972591568,A,A,1
47848,48168,0.2931831970321702,-0.08199526771172744,A,A,1
48008,48328,0.39791882096392867,0.156576706404118,A,A,1
48168,48488,0.38947943420677794,0.1585668195677512,A,A,1
48328,48648,0.78849042065665,0.4992104049694466,A,A,1
48488,48808,-0.32735280785275184,0.09526924481088178,B,A,0
48648,48968,0.20511152354969367,0.11975599770773412,A,A,1
48808,49128,0.39356975211507883,-0.09790299184829826,A,A,1
48968,49288,0.44519403947566943,-0.2152104774716908,A,A,1
49128,49448,0.5549656486580228,-0.06870008253746972,A,A,1
49288,49608,0.7112792786989766,0.18696518643698884,A,A,1
49448,49768,0.8053060249801406,0.3596161299473341,A,A,1
49608,49928,0.19555970493164693,0.15362009411833194,A,A,1
49768,50088,-0.5462926311631626,0.0157628513642294,B,A,0
49928,50248,0.6083554936018875,0.3781887801135953,A,A,1
50088,50408,0.5578263994082316,-0.38065728931517057,A,A,1
50248,50568,0.6480592536301677,-0.4052782698884519,A,A,1
50408,50728,0.6111323293900072,0.020065872636761933,A,A,1
50568,50888,0.6342863271576552,0.28098142558802214,A,A,1
50728,51048,0.004889470753782256,-0.02539858054635366,A,A,1
50888,51208,0.11196320102117426,0.11932652592305765,B,A,0
51048,51368,-0.01847870886127486,-0.11016511646065298,A,A,1
51208,51528,0.2824020468992875,-0.04128214252812483,A,A,1
51368,51688,-0.11484291879294982,-0.10921803626042909,B,A,0
51528,51848,-0.14668798334390482,-0.14023023733270948,B,A,0
51688,52008,-0.11042538706003636,-0.012156916634107152,B,A,0
51848,52168,0.025541825710514703,0.09394938336015816,B,A,0
52008,52328,0.48999730696591637,0.08894403524393023,A,A,1
52168,52488,0.6545929988224188,0.27893481312469864,A,A,1
52328,52648,0.4847463288129119,-0.13379498639097423,A,A,1
52488,52808,0.1872782522006759,0.16741910923715725,A,A,1
52648,52968,0.05246724229594514,-0.006470915862844486,A,A,1
52808,53128,0.39776351497284623,-0.1857600180635439,A,A,1
52968,53288,0.5326991292320746,0.24471399770131516,A,A,1
53128,53448,0.22304606346892636,0.3101331291281671,B,A,0
53288,53608,0.5692526044947208,0.361671788860975,A,A,1
53448,53768,0.7734210886211695,-0.029865424890170578,A,A,1
53608,53928,0.7333119911814262,0.060728932213509376,A,A,1
53768,54088,0.6614817067995437,0.028190979202906943,A,A,1
53928,54248,0.7738690906960545,0.06211534595086049,A,A,1
54088,54408,0.5807657874357083,-0.15223967469655655,A,A,1
54248,54568,0.041378089279609925,-0.1974804581035027,A,A,1
54408,54728,-0.18326855323845373,-0.008982767360916794,B,B,1
54568,54888,0.6351171625891129,-0.39624483356981494,A,B,0
54728,55048,0.7219970478856044,-0.40531896459270284,A,B,0
54888,55208,0.47018523129609247,-0.08816747253417567,A,B,0
55048,55368,0.6079617348550684,-0.026474493800887147,A,B,0
55208,55528,0.470867148290948,0.5031445685442822,B,B,1
55368,55688,0.4813689734005688,0.21431778637801555,A,B,0
55528,55848,0.7145438891713215,-0.5344319695272375,A,B,0
55688,56008,0.6199719319026135,-0.5042949586484495,A,B,0
