epoch,train_loss,val_loss,train_acc,val_acc,lr
1,0.692931,0.690882,0.531100,0.566667,0.00006029
2,0.691157,0.670305,0.550239,0.591667,0.00012029
3,0.642761,0.544647,0.641148,0.733333,0.00018029
4,0.600877,0.505921,0.735646,0.750000,0.00024029
5,0.516466,0.550335,0.794258,0.766667,0.00030000
6,0.437142,0.483873,0.874402,0.825000,0.00029993
7,0.339479,0.462033,0.909091,0.866667,0.00029970
8,0.294833,0.433728,0.916268,0.891667,0.00029934
9,0.218200,0.465041,0.949761,0.891667,0.00029882
10,0.153642,0.733262,0.959330,0.875000,0.00029816
11,0.141954,0.478270,0.965311,0.908333,0.00029735
12,0.071621,0.568014,0.982057,0.925000,0.00029640
13,0.053018,0.745987,0.984450,0.900000,0.00029530
14,0.040185,0.653606,0.989234,0.916667,0.00029406
15,0.043771,0.789959,0.990431,0.891667,0.00029269
16,0.023808,0.754872,0.991627,0.941667,0.00029117
17,0.081899,0.936265,0.980861,0.891667,0.00028951
18,0.087089,0.415739,0.982057,0.958333,0.00028772
19,0.173161,0.630671,0.965311,0.941667,0.00028579
20,0.056718,0.772333,0.990431,0.933333,0.00028373
21,0.036288,0.764215,0.991627,0.916667,0.00028154
22,0.045226,1.077059,0.994019,0.908333,0.00027922
23,0.080021,1.074379,0.989234,0.900000,0.00027678
24,0.131225,0.821791,0.977273,0.900000,0.00027422
25,0.126693,0.425072,0.986842,0.941667,0.00027153
26,0.076791,1.007612,0.988038,0.925000,0.00026873
27,0.012568,0.832411,0.997608,0.916667,0.00026582
28,0.055840,0.495613,0.992823,0.908333,0.00026280
29,0.050170,1.061437,0.991627,0.925000,0.00025967
30,0.073880,0.360265,0.986842,0.941667,0.00025643
31,0.005517,0.920582,0.998804,0.916667,0.00025310
32,0.159605,0.318769,0.974880,0.958333,0.00024967
33,0.044511,1.157123,0.988038,0.900000,0.00024615
34,0.075109,1.295750,0.986842,0.916667,0.00024253
35,0.021155,0.894041,0.997608,0.916667,0.00023884
36,0.000031,1.005924,1.000000,0.933333,0.00023506
37,0.000001,1.033253,1.000000,0.933333,0.00023121
38,0.000000,1.031257,1.000000,0.933333,0.00022728
39,0.000000,1.028300,1.000000,0.933333,0.00022329
40,0.000000,1.027419,1.000000,0.933333,0.00021923
41,0.000000,1.026106,1.000000,0.933333,0.00021511
42,0.000000,1.025042,1.000000,0.933333,0.00021094
43,0.000000,1.024625,1.000000,0.933333,0.00020672
44,0.000000,1.023403,1.000000,0.933333,0.00020245
45,0.000000,1.021785,1.000000,0.933333,0.00019814
46,0.000000,1.020809,1.000000,0.933333,0.00019380
47,0.000000,1.018753,1.000000,0.933333,0.00018942
48,0.000000,1.018221,1.000000,0.933333,0.00018502
49,0.000000,1.017428,1.000000,0.933333,0.00018059
50,0.000000,1.016782,1.000000,0.933333,0.00017615
51,0.000000,1.014488,1.000000,0.933333,0.00017169
52,0.000000,1.014079,1.000000,0.933333,0.00016723
53,0.000000,1.013074,1.000000,0.933333,0.00016277
54,0.000000,1.012887,1.000000,0.933333,0.00015831
55,0.000000,1.012164,1.000000,0.933333,0.00015385
56,0.000000,1.009950,1.000000,0.933333,0.00014941
57,0.000000,1.009802,1.000000,0.933333,0.00014498
58,0.000000,1.007072,1.000000,0.933333,0.00014058
59,0.000000,1.005496,1.000000,0.933333,0.00013620
60,0.000000,1.004120,1.000000,0.933333,0.00013186
61,0.000000,1.003455,1.000000,0.933333,0.00012755
62,0.000000,1.003133,1.000000,0.933333,0.00012328
63,0.000000,1.002585,1.000000,0.933333,0.00011906
64,0.000000,1.002398,1.000000,0.933333,0.00011489
65,0.000000,1.002045,1.000000,0.933333,0.00011077
66,0.000000,1.001593,1.000000,0.933333,0.00010671
67,0.000000,0.999877,1.000000,0.933333,0.00010272
68,0.000000,0.999697,1.000000,0.933333,0.00009879
69,0.000000,0.998953,1.000000,0.933333,0.00009494
70,0.000000,0.999137,1.000000,0.933333,0.00009116
71,0.000000,0.998233,1.000000,0.933333,0.00008747
72,0.000000,0.997527,1.000000,0.933333,0.00008385
73,0.000000,0.997742,1.000000,0.933333,0.00008033
74,0.000000,0.997494,1.000000,0.933333,0.00007690
75,0.000000,0.996528,1.000000,0.933333,0.00007357
76,0.000000,0.996311,1.000000,0.933333,0.00007033
77,0.000000,0.995745,1.000000,0.933333,0.00006720
78,0.000000,0.995792,1.000000,0.933333,0.00006418
79,0.000000,0.995499,1.000000,0.933333,0.00006127
80,0.000000,0.994883,1.000000,0.933333,0.00005847
81,0.000000,0.995078,1.000000,0.933333,0.00005578
82,0.000000,0.994345,1.000000,0.933333,0.00005322
