epoch,train_loss,val_loss,train_acc,val_acc,lr
1,0.693209,0.695758,0.507177,0.450000,0.00006029
2,0.690669,0.673109,0.537081,0.591667,0.00012029
3,0.560110,0.509769,0.732057,0.741667,0.00018029
4,0.509680,0.533550,0.806220,0.808333,0.00024029
5,0.417712,0.434268,0.870813,0.866667,0.00030000
6,0.310232,0.498976,0.916268,0.883333,0.00029993
7,0.278971,0.622380,0.930622,0.866667,0.00029970
8,0.137781,1.126917,0.967703,0.850000,0.00029934
9,0.125593,0.569491,0.976077,0.900000,0.00029882
10,0.041689,0.735262,0.992823,0.908333,0.00029816
11,0.053660,0.882367,0.989234,0.883333,0.00029735
12,0.074057,0.979588,0.985646,0.858333,0.00029640
13,0.040514,0.774282,0.990431,0.908333,0.00029530
14,0.174417,0.639812,0.972488,0.900000,0.00029406
15,0.102866,0.706485,0.979665,0.950000,0.00029269
16,0.047230,0.779582,0.990431,0.933333,0.00029117
17,0.145773,0.961594,0.980861,0.891667,0.00028951
18,0.073643,0.662060,0.989234,0.916667,0.00028772
19,0.062286,0.756819,0.988038,0.925000,0.00028579
20,0.045821,0.885434,0.989234,0.916667,0.00028373
21,0.025317,0.544359,0.990431,0.950000,0.00028154
22,0.118379,0.648912,0.986842,0.933333,0.00027922
23,0.044357,0.778638,0.992823,0.900000,0.00027678
24,0.102239,0.715961,0.989234,0.958333,0.00027422
25,0.044570,0.615415,0.989234,0.933333,0.00027153
26,0.025651,0.644935,0.990431,0.933333,0.00026873
27,0.026127,0.675929,0.991627,0.958333,0.00026582
28,0.044202,0.862605,0.992823,0.916667,0.00026280
29,0.019018,0.634859,0.996411,0.933333,0.00025967
30,0.000000,0.629310,1.000000,0.933333,0.00025643
31,0.000000,0.628774,1.000000,0.933333,0.00025310
32,0.000000,0.628447,1.000000,0.933333,0.00024967
33,0.000000,0.628122,1.000000,0.933333,0.00024615
34,0.000000,0.627963,1.000000,0.933333,0.00024253
35,0.000000,0.627887,1.000000,0.933333,0.00023884
36,0.000000,0.628454,1.000000,0.933333,0.00023506
37,0.000000,0.629150,1.000000,0.933333,0.00023121
38,0.000000,0.628697,1.000000,0.933333,0.00022728
39,0.000000,0.628711,1.000000,0.933333,0.00022329
40,0.000000,0.628596,1.000000,0.933333,0.00021923
41,0.000000,0.628545,1.000000,0.933333,0.00021511
42,0.000000,0.628698,1.000000,0.933333,0.00021094
43,0.000000,0.628722,1.000000,0.933333,0.00020672
44,0.000000,0.628430,1.000000,0.933333,0.00020245
45,0.000000,0.627418,1.000000,0.933333,0.00019814
46,0.000000,0.627660,1.000000,0.933333,0.00019380
47,0.000000,0.627780,1.000000,0.933333,0.00018942
48,0.000000,0.627737,1.000000,0.933333,0.00018502
49,0.000000,0.627870,1.000000,0.933333,0.00018059
50,0.000000,0.627987,1.000000,0.933333,0.00017615
51,0.000000,0.628000,1.000000,0.933333,0.00017169
52,0.000000,0.628171,1.000000,0.933333,0.00016723
53,0.000000,0.628264,1.000000,0.933333,0.00016277
54,0.000000,0.627779,1.000000,0.933333,0.00015831
55,0.000000,0.627641,1.000000,0.933333,0.00015385
