epoch,train_loss,val_loss,train_acc,val_acc,lr
1,0.677079,0.691742,0.606459,0.566667,0.00006029
2,0.653741,0.707299,0.631579,0.625000,0.00012029
3,0.584232,0.702865,0.710526,0.675000,0.00018029
4,0.497239,0.588637,0.794258,0.808333,0.00024029
5,0.449102,0.665419,0.818182,0.825000,0.00030000
6,0.384230,0.434977,0.874402,0.858333,0.00029993
7,0.299932,0.652148,0.924641,0.833333,0.00029970
8,0.163355,0.788172,0.956938,0.883333,0.00029934
9,0.213634,0.752052,0.943780,0.891667,0.00029882
10,0.129811,0.532320,0.974880,0.916667,0.00029816
11,0.077255,0.526871,0.980861,0.908333,0.00029735
12,0.090205,0.471221,0.978469,0.908333,0.00029640
13,0.065008,0.340397,0.985646,0.950000,0.00029530
14,0.059495,0.342098,0.986842,0.933333,0.00029406
15,0.036095,0.300319,0.995215,0.950000,0.00029269
16,0.017841,1.273665,0.991627,0.891667,0.00029117
17,0.083538,0.702070,0.989234,0.916667,0.00028951
18,0.129207,0.820340,0.979665,0.883333,0.00028772
19,0.127932,0.382176,0.970096,0.941667,0.00028579
20,0.084151,1.117589,0.985646,0.908333,0.00028373
21,0.066083,0.469919,0.989234,0.941667,0.00028154
22,0.005778,1.125229,0.998804,0.908333,0.00027922
23,0.053689,0.637742,0.991627,0.933333,0.00027678
24,0.151231,0.364823,0.977273,0.941667,0.00027422
25,0.042396,0.835745,0.991627,0.916667,0.00027153
26,0.003317,1.181672,0.997608,0.875000,0.00026873
27,0.017367,1.078625,0.996411,0.908333,0.00026582
28,0.029862,0.313699,0.996411,0.950000,0.00026280
29,0.027370,0.547450,0.995215,0.933333,0.00025967
30,0.050045,0.674803,0.983254,0.933333,0.00025643
31,0.081129,0.632480,0.986842,0.941667,0.00025310
32,0.024928,0.522439,0.995215,0.941667,0.00024967
33,0.030914,0.298408,0.994019,0.975000,0.00024615
34,0.041392,1.390118,0.991627,0.891667,0.00024253
35,0.078311,0.646525,0.985646,0.916667,0.00023884
36,0.010597,0.154118,0.998804,0.983333,0.00023506
37,0.006300,1.729099,0.998804,0.891667,0.00023121
38,0.004979,0.295230,0.997608,0.966667,0.00022728
39,0.007656,0.964119,0.996411,0.933333,0.00022329
40,0.046666,1.916661,0.996411,0.891667,0.00021923
41,0.016848,1.243905,0.997608,0.925000,0.00021511
42,0.038150,1.274854,0.994019,0.891667,0.00021094
43,0.047798,0.948141,0.994019,0.950000,0.00020672
44,0.013971,1.057410,0.998804,0.950000,0.00020245
45,0.000000,0.992974,1.000000,0.950000,0.00019814
46,0.000000,0.996112,1.000000,0.950000,0.00019380
47,0.000000,0.989233,1.000000,0.950000,0.00018942
48,0.000000,0.982459,1.000000,0.950000,0.00018502
49,0.000000,0.970387,1.000000,0.950000,0.00018059
50,0.000000,1.001181,1.000000,0.950000,0.00017615
51,0.000000,0.993776,1.000000,0.950000,0.00017169
52,0.000000,0.989333,1.000000,0.950000,0.00016723
53,0.000000,0.983835,1.000000,0.950000,0.00016277
54,0.000000,0.981202,1.000000,0.950000,0.00015831
55,0.000000,0.981749,1.000000,0.950000,0.00015385
56,0.000000,0.978874,1.000000,0.950000,0.00014941
57,0.000000,0.971644,1.000000,0.950000,0.00014498
58,0.000000,0.969934,1.000000,0.950000,0.00014058
59,0.000000,0.969401,1.000000,0.950000,0.00013620
60,0.000000,0.967591,1.000000,0.950000,0.00013186
61,0.000000,1.086082,1.000000,0.950000,0.00012755
62,0.000000,1.077675,1.000000,0.950000,0.00012328
63,0.000000,1.067925,1.000000,0.950000,0.00011906
64,0.000000,1.059610,1.000000,0.950000,0.00011489
65,0.000000,1.038115,1.000000,0.950000,0.00011077
66,0.000000,1.030309,1.000000,0.950000,0.00010671
67,0.000000,1.022586,1.000000,0.950000,0.00010272
68,0.000000,1.014736,1.000000,0.950000,0.00009879
69,0.000000,1.012232,1.000000,0.950000,0.00009494
70,0.000000,1.008377,1.000000,0.950000,0.00009116
71,0.000000,1.007515,1.000000,0.950000,0.00008747
72,0.000000,1.005031,1.000000,0.950000,0.00008385
73,0.000000,1.003483,1.000000,0.950000,0.00008033
74,0.000000,1.001900,1.000000,0.950000,0.00007690
75,0.000000,0.996902,1.000000,0.950000,0.00007357
76,0.000000,0.993747,1.000000,0.950000,0.00007033
77,0.000000,0.994103,1.000000,0.950000,0.00006720
78,0.000000,0.991415,1.000000,0.950000,0.00006418
79,0.000000,0.996483,1.000000,0.950000,0.00006127
80,0.000000,0.994829,1.000000,0.950000,0.00005847
81,0.000000,0.993827,1.000000,0.950000,0.00005578
82,0.000000,0.993253,1.000000,0.950000,0.00005322
83,0.000000,0.990337,1.000000,0.950000,0.00005078
84,0.000000,0.987137,1.000000,0.950000,0.00004846
85,0.000000,0.983301,1.000000,0.950000,0.00004627
86,0.000000,0.983247,1.000000,0.950000,0.00004421
