epoch,train_loss,val_loss,train_acc,val_acc,lr
1,0.684865,0.677806,0.607656,0.608333,0.00006029
2,0.672747,0.670788,0.607656,0.608333,0.00012029
3,0.663780,0.678852,0.605263,0.533333,0.00018029
4,0.597231,0.547595,0.678230,0.675000,0.00024029
5,0.504057,0.511130,0.755981,0.741667,0.00030000
6,0.398163,0.474010,0.811005,0.816667,0.00029993
7,0.429516,0.474312,0.831340,0.808333,0.00029970
8,0.375666,0.545749,0.862440,0.808333,0.00029934
9,0.368145,0.468516,0.875598,0.850000,0.00029882
10,0.303555,0.437221,0.904306,0.866667,0.00029816
11,0.265292,0.761504,0.906699,0.800000,0.00029735
12,0.202297,0.889409,0.934211,0.816667,0.00029640
13,0.174056,0.689975,0.930622,0.858333,0.00029530
14,0.160146,0.963356,0.954545,0.850000,0.00029406
15,0.174022,1.074521,0.961722,0.866667,0.00029269
16,0.115274,1.025420,0.954545,0.841667,0.00029117
17,0.080576,0.928142,0.979665,0.891667,0.00028951
18,0.078998,0.909936,0.986842,0.866667,0.00028772
19,0.044547,1.035068,0.988038,0.891667,0.00028579
20,0.018585,1.052166,0.994019,0.900000,0.00028373
21,0.073130,1.190428,0.989234,0.900000,0.00028154
22,0.083118,2.005851,0.983254,0.841667,0.00027922
23,0.076903,1.773160,0.982057,0.850000,0.00027678
24,0.018985,1.515211,0.995215,0.891667,0.00027422
25,0.020070,1.442788,0.996411,0.883333,0.00027153
26,0.001607,1.317222,1.000000,0.933333,0.00026873
27,0.018849,1.845457,0.990431,0.883333,0.00026582
28,0.024307,1.368594,0.995215,0.900000,0.00026280
29,0.089353,1.954499,0.979665,0.858333,0.00025967
30,0.049317,2.045675,0.991627,0.900000,0.00025643
31,0.029101,2.714480,0.992823,0.841667,0.00025310
32,0.023082,2.621386,0.995215,0.875000,0.00024967
33,0.002167,2.086827,0.998804,0.875000,0.00024615
34,0.000022,2.145570,1.000000,0.891667,0.00024253
35,0.063318,1.747065,0.990431,0.900000,0.00023884
36,0.064764,2.562538,0.989234,0.900000,0.00023506
37,0.024260,2.696986,0.995215,0.916667,0.00023121
38,0.031222,2.475339,0.994019,0.891667,0.00022728
39,0.013573,2.434147,0.997608,0.925000,0.00022329
40,0.020618,2.341987,0.994019,0.925000,0.00021923
41,0.000014,2.448373,1.000000,0.925000,0.00021511
42,0.000002,2.454412,1.000000,0.916667,0.00021094
43,0.000001,2.454849,1.000000,0.916667,0.00020672
44,0.000001,2.453095,1.000000,0.916667,0.00020245
45,0.000001,2.447136,1.000000,0.916667,0.00019814
46,0.000000,2.448686,1.000000,0.916667,0.00019380
47,0.000000,2.446791,1.000000,0.916667,0.00018942
48,0.000000,2.448413,1.000000,0.916667,0.00018502
49,0.000000,2.451241,1.000000,0.916667,0.00018059
50,0.000000,2.451685,1.000000,0.916667,0.00017615
51,0.000000,2.452776,1.000000,0.916667,0.00017169
52,0.000000,2.454162,1.000000,0.916667,0.00016723
53,0.000000,2.457577,1.000000,0.916667,0.00016277
54,0.000000,2.458462,1.000000,0.916667,0.00015831
55,0.000000,2.458261,1.000000,0.916667,0.00015385
56,0.000000,2.459415,1.000000,0.925000,0.00014941
57,0.000000,2.459279,1.000000,0.925000,0.00014498
58,0.000000,2.462498,1.000000,0.925000,0.00014058
59,0.000000,2.464363,1.000000,0.925000,0.00013620
60,0.000000,2.467884,1.000000,0.925000,0.00013186
