epoch,train_loss,val_loss,train_acc,val_acc,lr
1,0.686720,0.677931,0.498804,0.525000,0.00006029
2,0.636052,0.668967,0.630383,0.616667,0.00012029
3,0.551406,0.736915,0.735646,0.691667,0.00018029
4,0.523401,0.935560,0.773923,0.666667,0.00024029
5,0.504435,0.841620,0.784689,0.708333,0.00030000
6,0.488962,0.554821,0.812201,0.766667,0.00029993
7,0.310387,0.616870,0.887560,0.808333,0.00029970
8,0.237656,0.771418,0.925837,0.825000,0.00029934
9,0.186162,1.002608,0.947368,0.808333,0.00029882
10,0.160725,0.627050,0.970096,0.883333,0.00029816
11,0.048680,0.638687,0.986842,0.883333,0.00029735
12,0.026286,0.558003,0.991627,0.916667,0.00029640
13,0.058855,0.866153,0.986842,0.900000,0.00029530
14,0.018758,0.473495,0.992823,0.916667,0.00029406
15,0.024751,0.535877,0.995215,0.925000,0.00029269
16,0.018291,0.609223,0.996411,0.925000,0.00029117
17,0.001902,0.754861,0.998804,0.908333,0.00028951
18,0.016993,0.566478,0.994019,0.925000,0.00028772
19,0.043830,0.774931,0.995215,0.900000,0.00028579
20,0.051988,0.560934,0.990431,0.916667,0.00028373
21,0.024550,2.419494,0.991627,0.825000,0.00028154
22,0.033665,1.098095,0.992823,0.900000,0.00027922
23,0.054312,0.839125,0.990431,0.925000,0.00027678
24,0.028860,1.013066,0.994019,0.908333,0.00027422
25,0.016118,1.538742,0.994019,0.875000,0.00027153
26,0.019834,1.165278,0.996411,0.933333,0.00026873
27,0.154552,0.806538,0.979665,0.883333,0.00026582
28,0.024004,1.190355,0.994019,0.925000,0.00026280
29,0.064465,1.072394,0.994019,0.916667,0.00025967
30,0.031586,1.082104,0.996411,0.933333,0.00025643
31,0.039603,1.200446,0.995215,0.925000,0.00025310
32,0.063450,0.969263,0.992823,0.900000,0.00024967
33,0.023644,0.904865,0.995215,0.941667,0.00024615
34,0.094433,1.088236,0.986842,0.900000,0.00024253
35,0.025775,1.086880,0.996411,0.908333,0.00023884
36,0.003787,0.931606,0.998804,0.941667,0.00023506
37,0.000054,0.944550,1.000000,0.933333,0.00023121
38,0.000018,0.832170,1.000000,0.925000,0.00022728
39,0.000000,0.813883,1.000000,0.925000,0.00022329
40,0.000000,0.817134,1.000000,0.925000,0.00021923
41,0.000000,0.812427,1.000000,0.925000,0.00021511
42,0.000000,0.805512,1.000000,0.941667,0.00021094
43,0.000000,0.816519,1.000000,0.933333,0.00020672
44,0.000000,0.816119,1.000000,0.941667,0.00020245
45,0.000000,0.812542,1.000000,0.941667,0.00019814
46,0.000000,0.813743,1.000000,0.941667,0.00019380
47,0.000000,0.809670,1.000000,0.941667,0.00018942
48,0.000000,0.825269,1.000000,0.941667,0.00018502
49,0.000000,0.818456,1.000000,0.941667,0.00018059
50,0.000000,0.813165,1.000000,0.941667,0.00017615
51,0.000000,0.805680,1.000000,0.941667,0.00017169
52,0.000000,0.805503,1.000000,0.941667,0.00016723
53,0.000000,0.804654,1.000000,0.941667,0.00016277
54,0.000000,0.804217,1.000000,0.941667,0.00015831
55,0.000000,0.794657,1.000000,0.933333,0.00015385
56,0.000000,0.796438,1.000000,0.933333,0.00014941
57,0.000000,0.795382,1.000000,0.933333,0.00014498
58,0.000000,0.795534,1.000000,0.933333,0.00014058
59,0.000000,0.795482,1.000000,0.933333,0.00013620
60,0.000000,0.794947,1.000000,0.933333,0.00013186
61,0.000000,0.793952,1.000000,0.933333,0.00012755
62,0.000000,0.794834,1.000000,0.933333,0.00012328
63,0.000000,0.796663,1.000000,0.933333,0.00011906
64,0.000000,0.797095,1.000000,0.933333,0.00011489
