epoch,train_loss,val_loss,train_acc,val_acc,lr
1,0.688336,0.712658,0.517943,0.533333,0.00006029
2,0.687821,0.678961,0.543062,0.541667,0.00012029
3,0.668737,0.696848,0.578947,0.625000,0.00018029
4,0.572351,0.679797,0.700957,0.641667,0.00024029
5,0.513180,0.616679,0.761962,0.708333,0.00030000
6,0.464181,0.436042,0.809809,0.825000,0.00029993
7,0.392866,0.627590,0.842105,0.766667,0.00029970
8,0.427404,0.505281,0.856459,0.800000,0.00029934
9,0.309847,0.401384,0.882775,0.841667,0.00029882
10,0.316352,0.515384,0.895933,0.833333,0.00029816
11,0.315290,0.417144,0.905502,0.883333,0.00029735
12,0.222297,0.456964,0.946172,0.875000,0.00029640
13,0.185712,0.650689,0.950957,0.858333,0.00029530
14,0.130860,0.583169,0.968900,0.833333,0.00029406
15,0.140718,0.407778,0.961722,0.866667,0.00029269
16,0.150757,0.636804,0.961722,0.833333,0.00029117
17,0.096036,0.403312,0.984450,0.900000,0.00028951
18,0.067959,0.377191,0.984450,0.900000,0.00028772
19,0.027357,0.845080,0.990431,0.900000,0.00028579
20,0.053839,0.499574,0.988038,0.925000,0.00028373
21,0.055383,0.581953,0.990431,0.883333,0.00028154
22,0.048944,1.018371,0.989234,0.866667,0.00027922
23,0.038841,0.554474,0.995215,0.875000,0.00027678
24,0.055474,0.491611,0.992823,0.908333,0.00027422
25,0.029056,1.101491,0.991627,0.891667,0.00027153
26,0.068492,1.077273,0.985646,0.891667,0.00026873
27,0.061576,1.273716,0.989234,0.883333,0.00026582
28,0.046952,0.614172,0.986842,0.933333,0.00026280
29,0.016686,0.521973,0.995215,0.925000,0.00025967
30,0.008180,0.796387,0.995215,0.908333,0.00025643
31,0.021968,0.738569,0.995215,0.908333,0.00025310
32,0.058862,2.136643,0.988038,0.825000,0.00024967
33,0.008129,1.975495,0.997608,0.833333,0.00024615
34,0.027775,1.025458,0.996411,0.916667,0.00024253
35,0.050802,0.937333,0.992823,0.916667,0.00023884
36,0.053837,0.697129,0.990431,0.941667,0.00023506
37,0.032562,0.873774,0.994019,0.900000,0.00023121
38,0.006198,0.824295,0.997608,0.900000,0.00022728
39,0.000201,0.639699,1.000000,0.933333,0.00022329
40,0.018145,0.719931,0.997608,0.933333,0.00021923
41,0.030913,1.117739,0.989234,0.916667,0.00021511
42,0.028121,0.792184,0.994019,0.916667,0.00021094
43,0.004509,0.716334,0.998804,0.925000,0.00020672
44,0.023530,1.167780,0.996411,0.916667,0.00020245
45,0.000165,0.780633,1.000000,0.933333,0.00019814
46,0.000000,0.780624,1.000000,0.933333,0.00019380
47,0.000000,0.779989,1.000000,0.933333,0.00018942
48,0.000000,0.780111,1.000000,0.933333,0.00018502
49,0.000000,0.779888,1.000000,0.933333,0.00018059
50,0.000000,0.780637,1.000000,0.941667,0.00017615
51,0.000000,0.780845,1.000000,0.941667,0.00017169
52,0.000000,0.780831,1.000000,0.941667,0.00016723
53,0.000000,0.781112,1.000000,0.941667,0.00016277
54,0.000000,0.781288,1.000000,0.941667,0.00015831
55,0.000000,0.781119,1.000000,0.941667,0.00015385
56,0.000000,0.781854,1.000000,0.941667,0.00014941
57,0.000000,0.782743,1.000000,0.941667,0.00014498
58,0.000000,0.784192,1.000000,0.941667,0.00014058
59,0.000000,0.784396,1.000000,0.941667,0.00013620
60,0.000000,0.787929,1.000000,0.933333,0.00013186
61,0.000000,0.786588,1.000000,0.933333,0.00012755
62,0.000000,0.786179,1.000000,0.933333,0.00012328
63,0.000000,0.787943,1.000000,0.933333,0.00011906
64,0.000000,0.788631,1.000000,0.933333,0.00011489
65,0.000000,0.788033,1.000000,0.933333,0.00011077
66,0.000000,0.787717,1.000000,0.933333,0.00010671
67,0.000000,0.787301,1.000000,0.933333,0.00010272
68,0.000000,0.787567,1.000000,0.933333,0.00009879
