epoch,train_loss,val_loss,train_acc,val_acc,lr
1,0.693142,0.699013,0.508373,0.416667,0.00006029
2,0.690863,0.685287,0.535885,0.600000,0.00012029
3,0.662061,0.544244,0.606459,0.775000,0.00018029
4,0.624704,0.496598,0.735646,0.775000,0.00024029
5,0.517860,0.504479,0.790670,0.791667,0.00030000
6,0.448780,0.810688,0.842105,0.725000,0.00029993
7,0.390998,0.565519,0.870813,0.808333,0.00029970
8,0.385763,0.466299,0.883971,0.841667,0.00029934
9,0.394437,1.139193,0.895933,0.750000,0.00029882
10,0.280540,0.654848,0.922249,0.808333,0.00029816
11,0.183477,0.590699,0.927033,0.833333,0.00029735
12,0.181756,0.663003,0.959330,0.833333,0.00029640
13,0.119854,0.756109,0.966507,0.833333,0.00029530
14,0.064280,0.815055,0.979665,0.850000,0.00029406
15,0.099039,0.661250,0.988038,0.916667,0.00029269
16,0.022403,1.815926,0.992823,0.808333,0.00029117
17,0.031638,0.684964,0.994019,0.900000,0.00028951
18,0.004319,1.299202,0.997608,0.891667,0.00028772
19,0.046194,0.723880,0.984450,0.900000,0.00028579
20,0.027953,1.023644,0.990431,0.875000,0.00028373
21,0.031669,0.368629,0.991627,0.925000,0.00028154
22,0.059524,2.085331,0.984450,0.816667,0.00027922
23,0.082721,0.924501,0.986842,0.891667,0.00027678
24,0.034529,1.514249,0.994019,0.875000,0.00027422
25,0.004288,0.656129,0.997608,0.908333,0.00027153
26,0.028704,0.701185,0.994019,0.908333,0.00026873
27,0.037862,0.780747,0.994019,0.933333,0.00026582
28,0.002070,1.075959,0.998804,0.908333,0.00026280
29,0.000017,0.809501,1.000000,0.916667,0.00025967
30,0.021307,1.593422,0.997608,0.858333,0.00025643
31,0.056297,1.458622,0.990431,0.866667,0.00025310
32,0.196179,0.782490,0.988038,0.883333,0.00024967
33,0.062415,0.673149,0.991627,0.916667,0.00024615
34,0.088674,1.312499,0.995215,0.891667,0.00024253
35,0.000998,0.570075,1.000000,0.908333,0.00023884
36,0.049082,0.812444,0.990431,0.908333,0.00023506
37,0.019264,0.966783,0.995215,0.908333,0.00023121
38,0.072581,1.032744,0.989234,0.900000,0.00022728
39,0.011051,1.815435,0.994019,0.858333,0.00022329
40,0.025509,2.158929,0.996411,0.866667,0.00021923
41,0.069485,1.196360,0.997608,0.941667,0.00021511
42,0.005925,1.395873,0.998804,0.875000,0.00021094
43,0.005361,1.198470,0.998804,0.925000,0.00020672
44,0.000000,1.197750,1.000000,0.925000,0.00020245
45,0.000000,1.193121,1.000000,0.925000,0.00019814
46,0.000000,1.194740,1.000000,0.925000,0.00019380
47,0.000000,1.195806,1.000000,0.925000,0.00018942
48,0.000000,1.194901,1.000000,0.925000,0.00018502
49,0.000000,1.194455,1.000000,0.925000,0.00018059
50,0.000000,1.192440,1.000000,0.925000,0.00017615
51,0.000000,1.192385,1.000000,0.925000,0.00017169
52,0.000000,1.193576,1.000000,0.925000,0.00016723
53,0.000000,1.184712,1.000000,0.925000,0.00016277
54,0.000000,1.185191,1.000000,0.925000,0.00015831
55,0.000000,1.186856,1.000000,0.925000,0.00015385
56,0.000000,1.186803,1.000000,0.925000,0.00014941
57,0.000000,1.188456,1.000000,0.925000,0.00014498
58,0.000000,1.189334,1.000000,0.925000,0.00014058
59,0.000000,1.188592,1.000000,0.925000,0.00013620
60,0.000000,1.187541,1.000000,0.925000,0.00013186
61,0.000000,1.188069,1.000000,0.925000,0.00012755
62,0.000000,1.185753,1.000000,0.925000,0.00012328
63,0.000000,1.186338,1.000000,0.925000,0.00011906
64,0.000000,1.186564,1.000000,0.925000,0.00011489
65,0.000000,1.188249,1.000000,0.925000,0.00011077
66,0.000000,1.189018,1.000000,0.925000,0.00010671
67,0.000000,1.188127,1.000000,0.925000,0.00010272
68,0.000000,1.188148,1.000000,0.925000,0.00009879
69,0.000000,1.188948,1.000000,0.925000,0.00009494
70,0.000000,1.187435,1.000000,0.925000,0.00009116
71,0.000000,1.185856,1.000000,0.925000,0.00008747
