epoch,train_loss,val_loss,train_acc,val_acc,lr
1,0.692760,0.690953,0.496411,0.608333,0.00006029
2,0.689460,0.750336,0.563397,0.625000,0.00012029
3,0.662205,0.772840,0.687799,0.691667,0.00018029
4,0.504658,0.571951,0.787081,0.750000,0.00024029
5,0.578438,0.883023,0.842105,0.775000,0.00030000
6,0.369976,1.373538,0.879187,0.883333,0.00029993
7,0.358034,1.141681,0.933014,0.900000,0.00029970
8,0.210774,0.477577,0.949761,0.883333,0.00029934
9,0.085788,1.177314,0.973684,0.958333,0.00029882
10,0.177625,1.907127,0.972488,0.900000,0.00029816
11,0.203150,0.573499,0.970096,0.916667,0.00029735
12,0.105795,0.537074,0.983254,0.891667,0.00029640
13,0.167472,0.414495,0.979665,0.958333,0.00029530
14,0.199580,1.003141,0.990431,0.900000,0.00029406
15,0.098288,1.105037,0.983254,0.841667,0.00029269
16,0.069408,1.082882,0.988038,0.933333,0.00029117
17,0.098592,0.478771,0.989234,0.958333,0.00028951
18,0.192241,0.973465,0.990431,0.916667,0.00028772
19,0.086092,0.623122,0.989234,0.925000,0.00028579
20,0.059618,0.996383,0.984450,0.900000,0.00028373
21,0.113689,0.834258,0.984450,0.891667,0.00028154
22,0.080261,0.561485,0.985646,0.941667,0.00027922
23,0.044729,0.711322,0.991627,0.933333,0.00027678
24,0.017732,1.151922,0.995215,0.891667,0.00027422
25,0.046185,1.189752,0.992823,0.933333,0.00027153
26,0.069240,0.838675,0.992823,0.933333,0.00026873
27,0.017446,0.873298,0.995215,0.933333,0.00026582
28,0.032130,0.912341,0.990431,0.933333,0.00026280
29,0.127663,0.565963,0.986842,0.941667,0.00025967
30,0.067944,0.592565,0.989234,0.950000,0.00025643
31,0.095959,0.946719,0.985646,0.933333,0.00025310
32,0.040055,0.880436,0.991627,0.933333,0.00024967
33,0.018767,0.861191,0.995215,0.941667,0.00024615
34,0.001552,0.932261,0.998804,0.916667,0.00024253
35,0.007762,1.337666,0.997608,0.925000,0.00023884
36,0.056392,0.869585,0.991627,0.933333,0.00023506
37,0.271956,1.177028,0.982057,0.933333,0.00023121
38,0.346433,1.047589,0.995215,0.908333,0.00022728
39,0.047474,0.745808,0.996411,0.916667,0.00022329
40,0.000148,0.882103,1.000000,0.933333,0.00021923
41,0.000000,0.870251,1.000000,0.933333,0.00021511
42,0.000000,0.861234,1.000000,0.933333,0.00021094
43,0.000000,0.854513,1.000000,0.933333,0.00020672
44,0.000000,0.847382,1.000000,0.933333,0.00020245
45,0.000000,0.835482,1.000000,0.933333,0.00019814
46,0.000000,0.834030,1.000000,0.933333,0.00019380
47,0.000000,0.836032,1.000000,0.933333,0.00018942
48,0.000000,0.834015,1.000000,0.933333,0.00018502
49,0.000000,0.830149,1.000000,0.933333,0.00018059
50,0.000000,0.831387,1.000000,0.933333,0.00017615
51,0.000000,0.828069,1.000000,0.933333,0.00017169
52,0.000000,0.824555,1.000000,0.933333,0.00016723
53,0.000000,0.825018,1.000000,0.933333,0.00016277
54,0.000000,0.821793,1.000000,0.933333,0.00015831
55,0.000000,0.820067,1.000000,0.933333,0.00015385
56,0.000000,0.819904,1.000000,0.933333,0.00014941
57,0.000000,0.818612,1.000000,0.933333,0.00014498
58,0.000000,0.816786,1.000000,0.933333,0.00014058
59,0.000000,0.816971,1.000000,0.933333,0.00013620
60,0.000000,0.816879,1.000000,0.933333,0.00013186
61,0.000000,0.815753,1.000000,0.933333,0.00012755
62,0.000000,0.815712,1.000000,0.933333,0.00012328
63,0.000000,0.816439,1.000000,0.933333,0.00011906
