start_idx,end_idx,rA,rB,pred,true,correct
8,328,0.6617580193440432,-0.5228959045673838,A,B,0
168,488,0.4022467687449539,-0.21181915902780069,A,B,0
328,648,0.3712316460497389,-0.3735316555317618,A,B,0
488,808,0.37753115811903853,-0.37645051258106865,A,B,0
648,968,-0.01700755979047032,-0.10245986778702756,A,B,0
808,1128,0.5980667758962515,0.1774774483268273,A,B,0
968,1288,0.508233242701826,0.04351294284935717,A,B,0
1128,1448,0.4767575322246224,-0.14297970133483243,A,B,0
1288,1608,0.5019309650364817,0.010269325146964528,A,B,0
1448,1768,0.7669286138653217,-0.2033738001702883,A,B,0
1608,1928,0.4357688875332066,-0.4134065114779681,A,B,0
1768,2088,0.3139417047811834,-0.0962173274736493,A,B,0
1928,2248,0.41998016790125714,0.547343307091162,B,B,1
2088,2408,-0.19906704270082048,0.2829995316717197,B,B,1
2248,2568,0.1902708145468752,-0.058124108898715394,A,B,0
2408,2728,0.21569152936523722,-0.22126514278530107,A,B,0
2568,2888,0.28908658553101185,0.07481241214856886,A,B,0
2728,3048,0.7337005152335678,-0.14642950428856918,A,B,0
2888,3208,0.6946187938932071,-0.3065235283347293,A,B,0
3048,3368,0.6488657529014045,-0.19639190530829195,A,B,0
3208,3528,0.6214466826551389,-0.06047067955239753,A,B,0
3368,3688,0.34200188541050247,-0.09493175045988063,A,B,0
3528,3848,0.7050979593748902,0.4178616678376271,A,B,0
3688,4008,0.8376257650212832,0.14681848655426508,A,B,0
3848,4168,0.7991658117991273,0.4530688467170214,A,B,0
4008,4328,0.6708167508278479,-0.056072736505642734,A,B,0
4168,4488,0.48291429195024294,-0.07042725809307472,A,B,0
4328,4648,0.536987614141789,-0.04345085638332452,A,B,0
4488,4808,0.6507268411929487,-0.2870097012524891,A,B,0
4648,4968,0.5569172457423854,-0.24311577062209078,A,B,0
4808,5128,0.5186952316032966,0.010981495041063284,A,B,0
4968,5288,0.49786768267131715,-0.05511094941641566,A,B,0
5128,5448,0.2702816310803493,0.14605931404379874,A,B,0
5288,5608,0.08208588748524004,0.11620147578590793,B,B,1
5448,5768,0.5143632887588644,-0.23193818176929443,A,B,0
5608,5928,0.6795696075047949,-0.3302120978022844,A,B,0
5768,6088,0.7965104536494235,-0.18579489551867023,A,B,0
5928,6248,0.5674454003880804,-0.20285267090692238,A,B,0
6088,6408,-0.020937813522259985,0.17940850624144233,B,B,1
6248,6568,-0.03602259309767189,0.15890153175318605,B,B,1
6408,6728,0.4759455368809983,0.034487887287174813,A,B,0
6568,6888,0.5731043158377835,0.2671062738409816,A,B,0
6728,7048,0.35856072941711903,0.3190599432498328,A,B,0
6888,7208,0.2901738693967894,0.23649725041036238,A,B,0
7048,7368,0.32911481051276137,-0.11117260506155884,A,B,0
7208,7528,0.40186468173742945,-0.00968582627300462,A,B,0
7368,7688,0.7966139495837207,0.15429532361302717,A,B,0
7528,7848,0.8087875216776055,-0.3536599455422622,A,B,0
7688,8008,0.6636570753924147,-0.1372721844301904,A,B,0
7848,8168,0.4362809496730402,-0.3611348937500189,A,B,0
8008,8328,0.538118353883695,-0.19260889853063887,A,B,0
8168,8488,0.5600147037962749,-0.2935555819144246,A,B,0
8328,8648,0.5139024152012788,-0.19420012132696485,A,B,0
8488,8808,0.4210480695990587,0.2513372504064653,A,B,0
8648,8968,-0.09529649507635736,0.31897800982729235,B,B,1
8808,9128,0.29825762194684047,0.40884150616724374,B,B,1
8968,9288,0.4292356380072201,0.16578299848687325,A,B,0
9128,9448,0.4820125653803192,-0.383018092600236,A,B,0
9288,9608,0.5276664660214846,-0.27842042216570023,A,B,0
9448,9768,0.4181392299503082,-0.07336345634415425,A,B,0
9608,9928,0.47434589995241433,0.008747231442563652,A,B,0
9768,10088,0.55171865679394,-0.07213818135374893,A,B,0
9928,10248,0.6376018133704668,-0.04329153444889555,A,B,0
10088,10408,0.5696093959363283,0.05077758661492678,A,B,0
10248,10568,0.438166377100147,-0.182656464459859,A,B,0
10408,10728,0.3503550380044533,-0.09804370814668847,A,B,0
10568,10888,0.22038934923714307,0.08514890414322303,A,B,0
10728,11048,0.17103344271294085,0.03766039685449459,A,B,0
10888,11208,0.2317608084970315,0.13219160235525365,A,B,0
11048,11368,0.6875995966550662,-0.033977009000122245,A,B,0
11208,11528,0.6943127111277813,0.03643644321581081,A,B,0
11368,11688,0.5721941169882432,0.007036399026844893,A,B,0
11528,11848,0.5735461569547883,-0.17972851689310798,A,B,0
11688,12008,0.39866360524876465,-0.15482884433407676,A,B,0
11848,12168,0.311155828868454,0.02105126498383372,A,B,0
12008,12328,0.3299552594540834,0.19280292132875598,A,B,0
12168,12488,0.2702763752026556,-0.1284523088953092,A,B,0
12328,12648,0.5237241879974242,-0.06548013063522752,A,B,0
12488,12808,0.5654020825271258,-0.649709912208838,A,B,0
12648,12968,0.06732500261881076,-0.01968291737793966,A,B,0
12808,13128,0.2862504803799039,-0.11103142644497499,A,B,0
12968,13288,0.6624472613987827,-0.36503535798737213,A,B,0
13128,13448,0.6687685016219832,-0.054134291529248334,A,B,0
13288,13608,0.6889407871133455,-0.2811906472710281,A,B,0
13448,13768,0.7216580598556871,-0.23169466761424917,A,B,0
13608,13928,0.4207106233594757,0.27813600575201847,A,B,0
13768,14088,0.40861663966964196,0.0089559060831372,A,B,0
13928,14248,0.7682898492559513,0.34314974711472446,A,B,0
14088,14408,0.5081224799616779,0.1659790855156986,A,B,0
14248,14568,0.2493854267233143,0.332343623297868,B,B,1
14408,14728,-0.49597787166729096,0.09093519670929767,B,B,1
14568,14888,-0.01595485781376113,0.334590232598663,B,B,1
14728,15048,0.40159598573918104,0.16552977817081396,A,B,0
14888,15208,0.4368064063100576,-0.29295092185514926,A,B,0
15048,15368,0.5287336302445951,-0.18025346987773955,A,B,0
15208,15528,0.32016783056325837,-0.2433171604107812,A,B,0
15368,15688,0.019875307326480494,-0.1099483071431393,A,B,0
15528,15848,-0.05683590372579255,0.02358134041219061,B,B,1
15688,16008,0.04001452298342378,-0.08241175893268987,A,B,0
15848,16168,0.2661327953493554,-0.028088340738649426,A,B,0
16008,16328,0.2577276704360106,-0.06932468921990116,A,B,0
16168,16488,0.08568943346165553,-0.031697601088642544,A,B,0
16328,16648,-0.09138075104075817,0.10779925456374322,B,B,1
16488,16808,-0.03963543816492581,0.1376540453797566,B,B,1
16648,16968,0.4019370643999822,0.21845491949148638,A,B,0
16808,17128,0.3129010251615009,-0.07343006860324797,A,B,0
16968,17288,0.51636598837313,-0.12479960457577295,A,B,0
17128,17448,0.6270454624740862,0.12804253131049023,A,B,0
17288,17608,0.3969364447638624,0.37348874894286105,A,B,0
17448,17768,0.47525304458326034,0.08850548653645912,A,B,0
17608,17928,0.5802082286937051,0.04441843956249787,A,B,0
17768,18088,0.5890355096134902,-0.2220839405357536,A,B,0
17928,18248,-0.10912112447738062,-0.16553874007019276,A,B,0
18088,18408,0.7044145382426826,0.5231808736881125,A,B,0
18248,18568,0.6230842434355114,0.011740860160046912,A,B,0
18408,18728,0.5901046387633987,-0.526017145948787,A,B,0
18568,18888,0.48508590513677763,-0.40687996165838786,A,B,0
18728,19048,0.2797036043989756,-0.2647666655151267,A,B,0
18888,19208,0.24246160611624715,-0.16517759330788417,A,B,0
19048,19368,0.07372196900857553,-0.10169634051974764,A,B,0
19208,19528,0.25734395986856096,-0.11624562033329543,A,B,0
19368,19688,-0.040423538382789455,0.009175068496138455,B,B,1
19528,19848,-0.03890986036405797,0.11160604207986684,B,B,1
19688,20008,0.002856196667927891,0.240376500124657,B,B,1
19848,20168,0.23751922826030059,-0.15978954573586102,A,B,0
20008,20328,0.667421082705559,-0.19297057833814812,A,B,0
20168,20488,0.6578318611087306,0.21468744236700557,A,B,0
20328,20648,0.5709782646046602,-0.24672478650132215,A,B,0
